azimuth_deg,distance_m,rssi
45.5,0.163,170
45.7,0.167,168
45.9,0.169,168
46.1,0.169,170
46.3,0.173,169
46.5,0.177,169
46.7,0.178,165
46.9,0.177,168
47.1,0.184,163
47.3,0.181,164
47.5,0.182,167
47.7,0.195,159
47.9,0.191,162
48.1,0.194,160
48.3,0.185,162
48.5,0.191,159
48.7,0.198,157
48.9,0.194,160
49.1,0.195,157
49.3,0.199,155
49.5,0.211,152
49.7,0.204,156
49.9,0.212,149
50.1,0.214,150
50.3,0.209,155
50.5,0.221,148
50.7,0.235,143
51.1,0.257,138
52.1,0.587,86
52.3,0.608,82
52.5,0.606,88
52.7,0.629,81
52.9,0.641,83
53.1,0.656,80
53.3,0.678,71
53.5,0.686,70
53.7,0.708,63
53.9,0.711,69
54.1,0.744,61
54.3,0.756,57
54.5,0.794,49
54.7,0.803,48
54.9,0.813,46
55.3,3.156,22
55.5,0.717,58
55.7,0.715,67
55.9,0.692,77
56.1,0.687,79
56.3,0.685,80
56.5,0.682,83
56.7,0.679,84
56.9,0.684,83
57.1,0.676,87
57.3,0.672,85
57.5,0.683,80
57.7,0.688,79
57.9,0.707,71
58.1,0.712,65
58.3,0.709,50
58.5,3.007,16
58.7,2.998,12
62.5,0.134,163
62.7,0.13,172
62.9,0.134,172
63.1,0.133,178
63.3,0.136,178
63.5,0.135,179
63.7,0.133,181
63.9,0.134,180
64.1,0.137,181
64.3,0.137,182
64.5,0.137,181
64.7,0.136,180
64.9,0.136,182
65.1,0.134,182
65.3,0.135,182
65.5,0.136,182
65.7,0.137,180
65.9,0.136,183
66.1,0.136,181
66.3,0.132,180
66.5,0.132,179
66.7,0.134,178
66.9,0.133,175
67.1,0.134,174
67.3,0.125,173
67.5,0.123,172
67.7,0.14,157
67.9,3.209,41
68.1,3.202,42
68.3,3.195,42
68.5,3.189,43
68.7,3.184,43
68.9,3.178,44
69.1,3.173,44
69.3,3.166,45
69.5,3.161,45
69.7,3.155,46
69.9,3.148,46
70.1,3.141,46
70.3,3.136,47
70.5,3.129,47
70.7,3.123,47
70.9,3.117,48
71.1,3.113,48
71.3,3.107,48
71.5,3.1,49
71.7,3.093,49
71.9,3.088,49
72.1,3.082,50
72.3,3.077,50
72.5,3.068,50
72.7,3.061,45
72.9,3.055,41
73.1,3.053,47
73.3,3.051,51
73.5,3.049,51
73.7,3.045,47
73.9,3.001,43
74.1,2.978,43
74.3,2.975,45
74.5,2.981,41
74.7,2.985,36
74.9,2.969,34
75.1,2.948,40
75.5,2.947,45
75.7,2.954,43
75.9,2.966,37
76.1,2.973,33
76.7,0.115,167
77.1,0.124,159
77.3,0.122,159
77.7,0.125,158
77.9,0.113,162
78.3,0.112,167
78.5,0.109,165
78.9,0.122,160
79.1,0.1,163
79.5,0.116,162
79.9,0.114,164
80.1,0.113,166
80.5,0.107,162
80.7,0.111,168
80.9,0.105,175
81.1,0.103,177
81.3,0.102,180
81.5,0.104,181
81.7,0.101,184
81.9,0.104,186
82.1,0.101,187
82.3,0.102,187
82.5,0.105,187
82.7,0.105,188
82.9,0.104,189
83.1,0.105,188
83.3,0.104,189
83.5,0.101,191
83.7,0.101,191
