azimuth_deg,distance_m,rssi
45.5,0.158,172
45.7,0.163,168
45.9,0.16,170
46.1,0.159,172
46.3,0.164,169
46.5,0.167,166
46.7,0.168,169
46.9,0.171,165
47.1,0.174,163
47.3,0.167,168
47.5,0.171,167
47.7,0.171,165
47.9,0.169,166
48.1,0.168,166
48.3,0.173,162
48.5,0.176,164
48.7,0.176,165
48.9,0.185,163
49.1,0.19,158
49.3,0.198,158
49.5,0.216,151
49.7,0.218,152
49.9,0.236,149
50.1,0.253,149
50.3,0.294,142
50.5,0.309,138
50.7,0.343,133
50.9,0.357,128
51.1,0.376,127
51.3,0.393,123
51.5,0.408,120
51.7,0.412,125
51.9,0.43,117
52.1,0.429,122
52.3,0.435,117
52.5,0.444,117
52.7,0.45,116
52.9,0.456,117
53.1,0.463,115
53.3,0.465,113
53.5,0.467,114
53.7,0.469,114
53.9,0.471,116
54.1,0.474,115
54.3,0.475,116
54.5,0.474,117
54.7,0.477,116
54.9,0.478,116
55.1,0.48,115
55.3,0.481,117
55.5,0.48,117
55.7,0.481,117
55.9,0.481,115
56.1,0.48,116
56.3,0.478,116
56.5,0.476,119
56.7,0.477,119
56.9,0.479,118
57.1,0.48,118
57.3,0.482,118
57.5,0.482,116
57.7,0.482,117
57.9,0.485,117
58.1,0.483,117
58.3,0.481,117
58.5,0.485,115
58.7,0.486,115
58.9,0.486,114
59.1,0.484,115
59.3,0.484,113
59.5,0.485,112
59.7,0.487,112
59.9,0.488,112
60.1,0.49,110
60.3,0.484,111
60.5,0.474,111
60.7,0.466,107
60.9,0.432,111
61.1,0.39,112
62.5,0.14,162
62.7,0.13,171
62.9,0.129,175
63.1,0.132,176
63.3,0.136,177
63.5,0.132,180
63.7,0.131,182
63.9,0.134,181
64.1,0.134,183
64.3,0.135,182
64.5,0.135,181
64.7,0.136,183
64.9,0.136,183
65.1,0.134,183
65.3,0.134,183
65.5,0.135,182
65.7,0.136,182
65.9,0.134,183
66.1,0.134,182
66.3,0.132,181
66.5,0.132,180
66.7,0.133,179
66.9,0.131,179
67.1,0.131,178
67.3,0.129,172
67.5,0.127,169
67.7,0.141,162
67.9,3.207,41
68.1,3.2,42
68.3,3.193,43
68.5,3.187,43
68.7,3.182,43
68.9,3.177,44
69.1,3.168,44
69.3,3.163,45
69.5,3.16,45
69.7,3.154,46
69.9,3.147,46
70.1,3.14,47
70.3,3.136,47
70.5,3.127,47
70.7,3.123,48
70.9,3.117,48
71.1,3.111,48
71.3,3.105,49
71.5,3.099,49
71.7,3.092,49
71.9,3.086,50
72.1,3.08,50
72.3,3.075,50
72.5,3.068,50
72.7,3.059,45
72.9,3.053,41
73.1,3.052,47
73.3,3.05,51
73.5,3.05,50
73.7,3.046,47
73.9,2.998,42
74.1,2.978,43
74.3,2.975,45
74.5,2.981,41
74.7,2.986,36
75.1,2.949,40
75.9,2.964,38
76.1,2.971,33
76.5,0.121,158
76.7,0.13,161
77.1,0.111,162
77.5,0.122,161
77.7,0.109,164
77.9,0.117,163
78.9,0.111,163
79.1,0.111,164
79.3,0.118,160
79.5,0.103,162
79.7,0.119,160
79.9,0.118,160
80.1,3.008,41
80.5,0.117,164
80.7,0.094,171
80.9,0.101,171
81.1,0.1,177
81.3,0.1,179
81.5,0.104,180
81.7,0.103,184
81.9,0.104,185
82.1,0.101,187
82.3,0.1,187
82.5,0.101,189
82.7,0.102,188
82.9,0.103,190
83.1,0.1,187
83.3,0.097,191
83.5,0.1,190
83.7,0.099,191
83.9,0.1,190
84.1,0.1,191
84.3,0.1,191
84.5,0.099,191
84.7,0.1,191
84.9,0.099,191
85.1,0.1,190
85.3,0.101,190
85.5,0.104,188
85.7,0.101,189
85.9,0.098,186
86.1,0.099,185
86.3,0.099,186
86.5,0.097,184
86.7,0.097,181
86.9,0.096,177
87.1,0.1,170
87.7,2.44,45
87.9,2.362,32
88.1,2.357,32
88.3,2.355,32
88.5,2.355,33
88.7,2.355,32
88.9,2.355,33
89.1,2.346,31
89.3,2.318,30
89.5,2.301,31
89.7,2.297,31
89.9,2.295,31
90.1,2.295,31
90.3,2.296,31
90.5,2.296,31
90.7,2.296,31
90.9,2.297,31
91.1,2.296,31
91.3,2.294,31
91.5,2.291,31
91.7,2.289,31
91.9,2.286,31
92.1,0.104,168
92.3,0.109,168
92.5,0.102,173
92.7,0.1,173
92.9,0.1,174
93.1,0.104,175
93.3,0.102,177
93.5,0.103,177
93.7,0.101,178
93.9,0.094,178
94.1,0.097,179
94.3,0.1,176
94.5,0.1,178
94.7,0.101,177
94.9,0.101,177
95.1,0.11,172
95.3,0.105,171
95.5,0.1,172
95.7,0.101,172
95.9,0.105,166
96.1,0.086,167
96.3,2.249,31
96.5,2.249,32
96.7,2.248,32
96.9,2.247,32
97.1,2.246,32
97.3,2.245,32
97.5,2.246,32
97.7,2.248,32
97.9,2.246,32
98.1,2.245,33
98.3,2.242,33
98.5,2.242,33
98.7,2.243,33
98.9,2.242,33
99.1,2.239,33
99.3,2.24,33
99.5,2.239,33
99.7,2.241,33
99.9,2.244,32
100.1,2.255,31
100.3,2.292,30
100.5,2.302,31
100.7,2.299,31
100.9,2.296,31
101.1,2.293,32
101.3,2.293,32
101.5,2.293,32
101.7,2.294,32
101.9,2.302,32
102.9,2.746,40
103.3,2.427,41
103.5,2.407,41
103.7,2.403,45
103.9,2.36,49
104.1,2.34,52
104.3,2.326,50
104.5,2.331,47
104.7,2.346,45
104.9,2.41,45
105.3,2.817,50
105.5,2.865,57
105.7,2.861,49
105.9,2.825,39
106.1,2.822,36
106.3,2.871,51
106.5,2.9,58
106.7,2.893,51
106.9,2.856,38
107.1,2.835,35
107.3,2.873,45
107.5,2.869,45
107.7,2.843,35
107.9,2.837,34
108.1,2.889,44
108.3,2.909,53
108.5,2.917,58
108.7,2.921,59
108.9,2.923,58
109.1,2.923,57
109.3,2.908,50
109.5,2.875,39
109.7,2.855,32
109.9,2.895,40
110.1,2.921,50
110.3,2.915,44
110.5,2.882,33
110.7,2.914,39
110.9,2.939,52
111.1,2.945,53
111.3,2.931,40
111.5,2.874,31
111.7,2.925,40
111.9,2.951,52
112.1,2.946,50
112.3,2.864,43
