azimuth_deg,distance_m,rssi
45.5,0.158,172
45.7,0.16,169
45.9,0.161,169
46.1,0.16,170
46.3,0.163,169
46.5,0.165,166
46.7,0.167,167
46.9,0.17,166
47.1,0.17,167
47.3,0.181,161
47.5,0.177,164
47.7,0.177,162
47.9,0.167,167
48.1,0.171,164
48.3,0.175,162
48.5,0.181,159
48.7,0.178,162
48.9,0.18,164
49.1,0.191,157
49.3,0.192,160
49.5,0.219,152
49.7,0.238,150
49.9,0.248,150
50.1,0.289,139
50.3,0.309,136
50.5,0.341,131
50.7,0.383,121
50.9,0.384,124
51.1,0.398,125
51.3,0.423,122
51.5,0.435,119
51.7,0.444,116
51.9,0.451,116
52.1,0.459,117
52.3,0.465,115
52.5,0.47,114
52.7,0.476,113
52.9,0.482,112
53.1,0.487,111
53.3,0.49,113
53.5,0.494,110
53.7,0.498,109
53.9,0.498,111
54.1,0.5,109
54.3,0.5,111
54.5,0.504,109
54.7,0.504,107
54.9,0.502,113
55.1,0.502,109
55.3,0.505,108
55.5,0.507,108
55.7,0.508,110
55.9,0.508,109
56.1,0.51,107
56.3,0.51,109
56.5,0.51,109
56.7,0.509,109
56.9,0.512,109
57.1,0.51,107
57.3,0.518,104
57.5,0.565,97
57.7,0.605,90
57.9,0.639,79
58.1,0.608,80
58.5,2.998,15
58.7,3.001,13
62.5,0.143,161
62.7,0.135,168
62.9,0.133,172
63.1,0.135,175
63.3,0.135,178
63.5,0.134,179
63.7,0.132,180
63.9,0.133,182
64.1,0.136,181
64.3,0.137,181
64.5,0.136,182
64.7,0.137,180
64.9,0.136,182
65.1,0.136,182
65.3,0.136,182
65.5,0.136,181
65.7,0.137,180
65.9,0.136,182
66.1,0.134,180
66.3,0.132,181
66.5,0.131,182
66.7,0.133,180
66.9,0.134,177
67.1,0.133,174
67.3,0.129,172
67.5,0.131,166
68.1,3.2,42
68.3,3.194,42
68.5,3.187,43
68.7,3.182,43
68.9,3.175,44
69.1,3.17,44
69.3,3.163,45
69.5,3.158,45
69.7,3.153,46
69.9,3.147,46
70.1,3.138,46
70.3,3.133,47
70.5,3.127,47
70.7,3.121,47
70.9,3.116,48
71.1,3.112,48
71.3,3.105,49
71.5,3.098,49
71.7,3.091,49
71.9,3.085,50
72.1,3.079,50
72.3,3.075,50
72.5,3.066,50
72.7,3.06,45
72.9,3.052,41
73.1,3.051,47
73.3,3.049,50
73.5,3.049,50
73.7,3.045,47
73.9,2.999,43
74.1,2.977,42
74.3,2.974,45
74.5,2.978,41
74.7,2.983,36
74.9,2.971,34
75.1,2.95,40
75.5,2.946,46
75.9,2.963,38
76.3,0.1,165
76.7,0.125,161
76.9,0.116,160
78.1,0.126,161
78.7,2.981,39
79.1,0.118,165
79.3,0.114,163
79.5,0.143,155
80.1,0.135,160
80.5,0.111,165
80.7,0.118,163
80.9,0.107,171
81.1,0.103,177
81.3,0.104,176
81.5,0.1,182
81.7,0.1,184
81.9,0.105,185
82.1,0.102,184
82.3,0.102,188
82.5,0.104,188
82.7,0.104,187
82.9,0.104,188
83.1,0.102,189
83.3,0.101,188
83.5,0.1,191
83.7,0.1,191
83.9,0.101,190
84.1,0.101,190
84.3,0.1,191
84.5,0.1,189
84.7,0.099,190
84.9,0.101,191
85.1,0.102,189
85.3,0.103,190
85.5,0.105,189
85.7,0.103,187
85.9,0.1,185
86.1,0.101,185
86.3,0.103,183
86.5,0.099,182
86.7,0.101,178
86.9,0.099,175
87.1,0.104,170
87.3,3.032,41
87.7,2.443,46
87.9,2.365,32
88.1,2.358,32
88.3,2.356,32
88.5,2.356,33
88.7,2.355,33
88.9,2.355,32
89.1,2.349,31
89.3,2.315,31
89.5,2.302,31
89.7,2.297,31
89.9,2.295,31
90.1,2.294,31
90.3,2.296,32
90.5,2.296,31
90.7,2.295,31
90.9,2.295,31
91.1,2.295,31
91.3,2.294,31
91.5,2.292,31
91.7,2.29,31
92.3,0.104,167
92.5,0.101,171
92.7,0.098,173
92.9,0.097,175
93.1,0.105,174
93.3,0.106,174
93.5,0.1,178
93.7,0.107,174
93.9,0.105,175
94.1,0.102,176
94.3,0.102,176
94.5,0.099,178
94.7,0.103,176
94.9,0.1,177
95.1,0.104,177
95.3,0.104,173
95.5,0.101,173
95.7,0.102,172
95.9,0.103,168
96.1,0.099,165
96.3,2.251,31
96.5,2.249,31
96.7,2.25,31
96.9,2.249,32
97.1,2.248,32
97.3,2.248,32
97.5,2.247,32
97.7,2.248,32
97.9,2.246,32
98.1,2.244,33
98.3,2.243,33
98.5,2.244,33
98.7,2.243,34
98.9,2.242,33
99.1,2.239,33
99.3,2.239,33
99.5,2.238,33
99.7,2.239,33
99.9,2.241,33
100.1,2.25,30
100.3,2.286,30
100.5,2.301,31
100.7,2.299,31
100.9,2.296,31
101.1,2.294,32
101.3,2.292,32
101.5,2.291,32
101.7,2.292,32
101.9,2.301,32
102.9,2.748,41
103.3,2.43,41
103.5,2.407,40
103.7,2.405,45
103.9,2.37,49
104.1,2.344,51
104.3,2.328,50
104.5,2.329,47
104.7,2.343,45
104.9,2.399,46
105.3,2.81,49
105.5,2.858,56
105.7,2.857,50
105.9,2.828,39
106.1,2.817,35
106.3,2.869,49
106.5,2.897,58
106.7,2.892,51
106.9,2.849,38
107.1,2.83,34
107.3,2.872,43
107.5,2.871,44
107.7,2.841,36
107.9,2.836,34
108.1,2.887,44
108.3,2.908,52
108.5,2.917,58
108.7,2.92,59
108.9,2.922,58
109.1,2.922,57
109.3,2.91,51
109.5,2.879,40
109.7,2.851,32
109.9,2.89,39
110.1,2.918,50
110.3,2.919,45
110.5,2.887,34
110.7,2.902,38
110.9,2.937,51
111.1,2.945,55
111.3,2.93,42
111.5,2.88,32
111.7,2.923,39
111.9,2.951,51
112.1,2.95,49
112.3,2.869,42
112.5,2.843,40
112.7,2.842,42
112.9,2.846,42
113.1,2.877,47
113.3,2.935,52
113.5,2.958,42
113.7,2.927,32
113.9,2.872,30
114.1,2.841,29
114.3,2.822,29
114.5,2.81,29
114.7,2.812,29
114.9,2.827,29
115.1,2.915,36
115.3,2.957,43
115.5,2.992,50
115.7,3.006,54
115.9,3.012,55
116.1,3.011,54
116.3,2.974,53
116.7,2.626,40
116.9,2.547,34
117.1,2.538,37
117.3,2.544,37
117.9,2.884,29
118.1,2.848,29
118.3,2.832,29
118.5,2.821,29
118.7,2.82,29
118.9,2.839,29
119.1,2.903,33
119.3,2.929,33
119.5,2.927,35
120.1,2.584,34
120.3,2.584,38
120.5,2.61,44
120.7,2.684,43
121.1,3.049,23
121.5,3.127,32
121.7,3.12,32
121.9,3.087,31
122.3,2.836,33
122.5,2.816,35
122.7,2.796,35
122.9,2.779,34
123.1,2.764,35
123.3,2.746,35
123.5,2.732,35
123.7,2.719,35
123.9,2.704,35
124.1,2.692,34
124.3,2.682,34
124.5,2.67,35
124.7,2.658,35
124.9,2.65,36
125.1,2.644,38
125.3,2.641,39
125.5,2.643,39
125.7,2.641,39
125.9,2.639,40
126.1,2.637,39
126.3,2.633,39
126.5,2.633,39
126.7,2.635,38
126.9,2.637,37
127.1,2.639,38
127.3,2.642,39
127.5,2.643,40
127.7,2.647,39
127.9,2.647,42
128.1,2.649,45
128.3,2.653,43
128.5,2.661,42
