azimuth_deg,distance_m,rssi
45.5,0.154,172
45.7,0.156,172
45.9,0.159,168
46.1,0.161,169
46.3,0.161,170
46.5,0.163,169
46.7,0.167,166
46.9,0.166,168
47.1,0.166,168
47.3,0.161,170
47.5,0.158,168
47.7,0.154,169
47.9,0.158,169
48.1,0.164,165
48.3,0.166,165
48.5,0.172,162
48.7,0.174,161
48.9,0.177,164
49.1,0.19,159
49.3,0.186,162
49.5,0.203,155
49.7,0.212,155
49.9,0.226,151
50.1,0.24,151
50.3,0.284,139
50.5,0.289,139
50.7,0.31,138
50.9,0.349,129
51.1,0.36,132
51.3,0.37,126
51.5,0.38,129
51.7,0.409,122
51.9,0.413,123
52.1,0.413,123
52.3,0.417,124
52.5,0.424,122
52.7,0.43,122
52.9,0.439,119
53.1,0.444,119
53.3,0.446,120
53.5,0.45,118
53.7,0.452,118
53.9,0.454,120
54.1,0.456,118
54.3,0.455,119
54.5,0.457,119
54.7,0.458,119
54.9,0.458,118
55.1,0.455,120
55.3,0.456,119
55.5,0.456,121
55.7,0.456,122
55.9,0.454,120
56.1,0.453,121
56.3,0.453,123
56.5,0.453,121
56.7,0.452,123
56.9,0.453,121
57.1,0.454,121
57.3,0.455,121
57.5,0.458,118
57.7,0.459,122
57.9,0.46,120
58.1,0.462,120
58.3,0.462,119
58.5,0.462,118
58.7,0.462,119
58.9,0.464,117
59.1,0.464,116
59.3,0.462,116
59.5,0.459,116
59.7,0.454,115
59.9,0.449,114
60.1,0.429,117
60.5,0.371,120
62.5,0.136,163
62.7,0.13,174
62.9,0.133,175
63.1,0.132,177
63.3,0.135,179
63.5,0.133,180
63.7,0.13,181
63.9,0.132,181
64.1,0.134,181
64.3,0.134,181
64.5,0.134,182
64.7,0.134,182
64.9,0.134,182
65.1,0.134,184
65.3,0.133,184
65.5,0.133,184
65.7,0.136,179
65.9,0.134,182
66.1,0.131,181
66.3,0.131,181
66.5,0.13,181
66.7,0.132,179
66.9,0.133,178
67.1,0.133,172
67.3,0.125,174
67.5,0.128,169
67.7,0.128,160
67.9,3.207,42
68.1,3.2,42
68.3,3.195,42
68.5,3.186,43
68.7,3.18,43
68.9,3.175,44
69.1,3.169,44
69.3,3.164,45
69.5,3.16,45
69.7,3.153,46
69.9,3.146,46
70.1,3.139,46
70.3,3.136,47
70.5,3.129,47
70.7,3.123,47
70.9,3.116,48
71.1,3.113,48
71.3,3.105,49
71.5,3.098,49
71.7,3.09,49
71.9,3.084,50
72.1,3.079,50
72.3,3.073,50
72.5,3.066,50
72.7,3.059,44
72.9,3.052,41
73.1,3.05,47
73.3,3.049,50
73.5,3.048,51
73.7,3.046,47
73.9,2.999,42
74.1,2.976,43
74.3,2.974,44
74.5,2.979,41
74.7,2.985,36
74.9,2.973,34
75.1,2.949,40
75.5,2.948,45
76.1,2.979,33
76.5,0.111,163
76.7,0.097,162
76.9,0.089,170
77.7,0.111,163
77.9,0.11,164
78.1,0.107,162
78.3,0.1,168
78.5,0.09,163
79.1,0.109,164
79.3,0.109,160
79.7,0.109,166
80.3,0.105,164
80.5,0.111,166
80.7,0.097,169
80.9,0.101,175
81.1,0.105,173
81.3,0.103,177
81.5,0.102,181
81.7,0.102,183
81.9,0.104,184
82.1,0.104,185
82.3,0.101,187
82.5,0.103,187
82.7,0.104,188
82.9,0.101,190
83.1,0.101,189
83.3,0.099,191
83.5,0.099,191
83.7,0.099,191
83.9,0.099,191
84.1,0.099,191
84.3,0.099,190
84.5,0.099,191
84.7,0.097,191
84.9,0.099,189
85.1,0.101,189
85.3,0.1,190
85.5,0.102,187
85.7,0.099,187
85.9,0.098,187
86.1,0.1,185
86.3,0.101,183
86.5,0.097,183
86.7,0.1,179
86.9,0.102,175
87.1,0.102,171
87.3,3.031,41
87.7,2.44,45
87.9,2.364,32
88.1,2.358,32
88.3,2.355,32
88.5,2.355,32
88.7,2.355,33
88.9,2.355,32
89.1,2.345,31
89.3,2.316,31
89.5,2.301,31
89.7,2.296,31
89.9,2.294,31
90.1,2.294,31
90.3,2.296,31
90.5,2.294,31
90.7,2.295,31
90.9,2.296,31
91.1,2.295,31
91.3,2.294,31
91.5,2.292,31
91.7,2.291,31
92.1,0.102,168
92.3,0.094,170
92.5,0.099,170
92.7,0.093,172
92.9,0.103,173
93.1,0.109,173
93.3,0.105,175
93.5,0.102,176
93.7,0.104,174
93.9,0.099,178
94.1,0.102,176
94.3,0.102,176
94.5,0.099,177
94.7,0.104,175
94.9,0.103,176
95.1,0.105,173
95.3,0.098,175
95.5,0.1,173
95.7,0.103,169
95.9,0.102,171
96.1,0.103,169
96.5,2.249,32
96.7,2.249,31
96.9,2.247,32
97.1,2.247,32
97.3,2.248,32
97.5,2.247,32
97.7,2.248,32
97.9,2.246,32
98.1,2.244,33
98.3,2.243,33
98.5,2.243,33
98.7,2.244,33
98.9,2.241,33
99.1,2.239,33
99.3,2.238,33
99.5,2.239,33
99.7,2.24,33
99.9,2.243,32
100.1,2.253,30
100.3,2.292,30
100.5,2.301,31
100.7,2.298,31
100.9,2.296,31
101.1,2.294,32
101.3,2.293,32
101.5,2.292,32
101.7,2.294,32
101.9,2.303,32
102.9,2.745,40
103.3,2.424,41
103.5,2.408,41
103.7,2.402,45
103.9,2.359,49
104.1,2.338,51
104.3,2.327,50
104.5,2.329,46
104.7,2.348,45
104.9,2.415,45
105.3,2.814,51
105.5,2.867,57
105.7,2.858,49
105.9,2.827,38
106.1,2.826,37
106.3,2.876,51
106.5,2.9,58
106.7,2.886,51
106.9,2.85,37
107.1,2.838,35
107.3,2.873,45
107.5,2.867,44
107.7,2.839,35
107.9,2.84,34
108.1,2.887,44
108.3,2.909,53
108.5,2.917,58
108.7,2.921,58
108.9,2.921,58
109.1,2.921,57
109.3,2.904,50
109.5,2.873,39
109.7,2.854,33
109.9,2.895,40
110.1,2.92,50
110.3,2.915,44
110.5,2.881,32
110.7,2.916,39
110.9,2.94,51
111.1,2.945,52
111.3,2.926,39
111.7,2.932,40
111.9,2.949,52
112.1,2.942,50
112.3,2.867,43
112.5,2.841,41
112.7,2.842,42
112.9,2.848,42
113.1,2.879,48
113.3,2.939,51
113.5,2.954,39
113.9,2.868,30
114.1,2.841,30
114.3,2.818,30
114.5,2.808,29
114.7,2.81,29
114.9,2.836,29
115.1,2.925,37
115.3,2.964,44
115.5,2.992,51
115.7,3.009,55
115.9,3.014,55
116.1,3.014,55
116.7,2.607,37
116.9,2.543,34
117.1,2.538,37
117.3,2.547,37
117.9,2.878,29
118.1,2.848,29
118.3,2.828,29
118.5,2.818,28
118.7,2.818,28
118.9,2.851,30
119.1,2.906,33
119.3,2.931,33
120.1,2.583,35
120.3,2.585,38
120.5,2.617,44
120.9,3.087,31
121.1,3.056,24
121.5,3.128,32
121.7,3.121,32
122.3,2.828,34
122.5,2.81,36
122.7,2.794,35
122.9,2.776,35
123.1,2.761,35
123.3,2.744,34
123.5,2.728,35
123.7,2.714,35
123.9,2.702,35
124.1,2.691,34
124.3,2.681,35
124.5,2.67,36
124.7,2.657,35
124.9,2.647,36
125.1,2.644,38
125.3,2.643,39
125.5,2.642,39
125.7,2.64,40
125.9,2.637,40
126.1,2.636,39
126.3,2.635,40
126.5,2.633,39
126.7,2.634,38
126.9,2.635,37
127.1,2.637,38
127.3,2.641,40
127.5,2.644,40
127.7,2.647,40
127.9,2.649,42
128.1,2.651,45
128.3,2.654,43
128.5,2.661,42
128.7,2.67,42
128.9,2.683,41
129.1,2.704,42
129.3,2.718,44
129.5,2.724,46
129.7,2.726,44
129.9,2.741,37
130.1,2.793,33
130.7,2.926,30
130.9,2.908,31
131.1,2.896,32
131.3,2.893,33
131.5,2.933,45
131.7,2.986,51
132.1,3.437,46
132.5,2.93,52
132.7,2.919,50
132.9,2.928,48
133.1,2.923,49
133.3,2.933,51
133.5,2.997,54
133.9,3.526,45
134.1,3.534,45
134.3,3.541,45
134.5,3.532,43
134.7,3.501,40
134.9,3.484,40
135.1,3.483,41
135.3,3.484,41
135.5,3.483,41
135.7,3.484,41
135.9,3.484,41
136.1,3.483,40
136.3,3.485,40
136.5,3.485,41
136.7,3.485,41
136.9,3.487,41
137.1,3.488,41
137.3,3.488,41
137.5,3.489,40
137.7,3.489,41
137.9,3.489,41
138.1,3.489,41
138.3,3.491,41
138.5,3.49,41
138.7,3.491,41
138.9,3.493,41
139.1,3.493,41
139.3,3.494,41
139.5,3.494,41
139.7,3.496,41
139.9,3.496,41
140.1,3.498,41
140.3,3.501,40
140.5,3.503,39
140.7,3.505,39
140.9,3.506,36
141.1,3.51,34
141.3,3.517,33
141.5,3.521,31
141.7,3.519,33
141.9,3.517,34
142.1,3.517,34
142.3,3.518,34
142.5,3.517,34
142.7,3.525,37
143.1,2.806,52
143.5,2.696,31
143.7,2.692,32
143.9,2.694,33
144.1,2.701,34
144.3,2.759,50
144.5,2.805,51
144.7,2.852,51
144.9,2.851,49
145.1,2.837,47
145.5,2.778,33
145.7,2.783,33
145.9,2.789,32
146.1,2.796,33
146.3,2.802,32
146.5,2.812,33
146.7,2.82,33
146.9,2.833,33
147.1,2.854,34
147.3,2.879,40
147.5,2.906,42
147.7,2.938,44
147.9,2.971,47
148.1,3.031,49
148.5,3.245,48
148.7,3.243,49
148.9,3.235,49
149.1,3.227,49
149.3,3.218,49
149.5,3.207,49
149.7,3.197,49
149.9,3.191,49
150.1,3.165,46
150.3,3.1,40
150.5,3.062,35
150.7,3.056,35
150.9,3.056,34
151.1,3.074,33
151.3,3.106,41
151.5,3.111,50
151.7,3.07,44
151.9,3.027,36
152.1,3.01,34
152.3,3.006,34
152.5,3.027,36
152.7,3.058,45
152.9,3.048,46
153.1,3.025,36
153.3,3.021,34
153.5,3.031,44
153.7,3.03,47
153.9,3.016,35
154.1,2.999,33
154.3,3.003,43
154.5,2.999,54
154.7,2.994,55
154.9,2.984,50
155.1,2.97,41
155.3,2.959,34
155.5,2.941,32
155.7,2.951,38
155.9,2.952,48
156.1,2.944,50
156.3,2.927,42
156.5,2.905,34
156.7,2.879,31
156.9,2.9,35
157.1,2.909,43
157.3,2.907,50
157.5,2.902,51
157.7,2.892,47
157.9,2.868,38
158.1,2.84,32
158.3,2.855,39
158.5,2.862,47
158.7,2.852,42
158.9,2.812,34
159.1,2.813,36
159.3,2.831,44
159.5,2.823,47
159.7,2.782,40
159.9,2.732,37
160.1,2.721,38
160.3,2.731,35
160.5,2.763,39
160.7,2.801,50
160.9,2.794,51
161.1,2.766,39
161.3,2.749,34
161.5,2.778,47
161.7,2.781,58
161.9,2.769,49
162.1,2.74,35
162.3,2.742,38
162.5,2.755,53
162.7,2.758,62
162.9,2.755,62
163.1,2.748,62
163.3,2.74,56
163.5,2.73,45
163.7,2.715,36
163.9,2.702,32
164.1,2.713,40
164.3,2.719,54
164.5,2.717,57
164.7,2.71,48
164.9,2.692,37
165.1,2.667,32
165.3,2.672,37
165.5,2.683,48
165.7,2.687,58
165.9,2.687,64
166.1,2.684,65
166.3,2.678,65
166.5,2.668,58
167.1,2.107,47
167.3,2.102,51
167.5,2.101,53
167.7,2.098,48
167.9,2.087,44
168.1,2.09,44
168.3,2.128,49
168.5,2.216,50
168.7,2.194,48
168.9,2.15,42
169.1,2.146,43
169.3,2.153,36
169.9,2.323,32
170.1,2.36,33
170.3,2.401,36
170.5,2.468,46
170.7,2.532,53
170.9,2.535,51
171.1,2.518,45
171.3,2.512,46
171.5,2.51,45
171.7,2.512,42
171.9,2.534,44
172.1,2.574,58
172.3,2.579,70
172.5,2.576,72
172.7,2.574,72
172.9,2.571,72
173.1,2.568,71
173.3,2.566,71
173.5,2.562,71
173.7,2.559,70
173.9,2.558,71
174.1,2.554,71
174.3,2.55,71
174.5,2.547,71
174.7,2.544,71
174.9,2.543,72
175.1,2.542,71
175.3,2.539,71
175.5,2.535,71
175.7,2.535,71
175.9,2.533,71
176.1,2.531,71
176.3,2.53,71
176.5,2.528,71
176.7,2.524,71
176.9,2.522,72
177.1,2.518,72
177.3,2.518,72
177.5,2.517,72
177.7,2.515,72
177.9,2.513,72
178.1,2.509,72
178.3,2.504,72
178.5,2.501,72
178.7,2.49,72
179.3,0.171,162
179.5,0.173,162
179.7,0.18,164
179.9,0.177,167
180.1,0.176,167
180.3,0.178,169
180.5,0.178,170
180.7,0.176,170
180.9,0.176,169
181.1,0.172,171
181.3,0.172,173
181.5,0.172,172
181.7,0.17,174
181.9,0.173,172
182.1,0.172,173
182.3,0.172,171
182.5,0.176,169
182.7,0.176,171
182.9,0.176,170
183.1,0.177,172
183.3,0.179,169
183.5,0.179,168
183.7,0.177,169
183.9,0.178,168
184.1,0.177,170
184.3,0.174,175
184.5,0.176,172
184.7,0.179,173
184.9,0.176,175
185.1,0.172,178
185.3,0.17,179
185.5,0.168,180
185.7,0.167,180
185.9,0.167,181
186.1,0.165,182
186.3,0.168,180
186.5,0.168,180
186.7,0.171,178
186.9,0.173,178
187.1,0.175,177
187.3,0.177,175
187.5,0.178,173
187.7,0.173,172
187.9,0.176,170
188.1,0.18,166
188.3,0.178,163
188.5,0.172,165
188.7,0.172,162
188.9,0.175,163
189.1,0.179,161
189.3,0.177,159
189.5,0.173,165
189.7,0.179,163
189.9,0.177,159
190.1,0.175,162
190.3,0.176,158
190.5,0.176,157
190.7,0.177,154
190.9,0.177,159
191.1,0.181,156
191.3,0.181,155
191.5,0.186,152
191.7,0.194,146
191.9,2.475,68
192.3,2.474,69
192.5,2.474,70
192.7,2.474,70
192.9,2.476,70
193.1,2.476,70
193.3,2.476,71
193.5,2.476,71
193.7,2.479,71
193.9,2.479,71
194.1,2.479,72
194.3,2.479,72
194.5,2.48,72
194.7,2.479,72
194.9,2.48,72
195.1,2.482,72
195.3,2.482,71
195.5,2.482,71
195.7,2.484,71
195.9,2.484,71
196.1,2.485,70
196.3,2.486,71
196.5,2.487,71
196.7,2.488,70
196.9,2.489,70
197.1,2.49,70
197.3,2.49,70
197.5,2.493,70
197.7,2.495,70
197.9,2.496,69
198.1,2.497,69
198.3,2.497,68
198.5,2.5,68
198.7,0.233,142
198.9,0.221,148
199.1,0.214,152
199.3,0.215,152
199.5,0.208,157
199.7,0.202,157
199.9,0.193,159
200.1,0.189,159
200.3,0.192,158
200.5,0.191,160
200.7,0.229,154
200.9,0.269,154
201.1,0.285,153
201.3,0.288,154
201.5,0.289,155
201.7,0.289,153
201.9,0.285,154
202.1,0.26,158
202.3,0.209,167
202.5,0.189,173
202.7,0.184,175
202.9,0.181,176
203.1,0.181,176
203.3,0.185,175
203.5,0.188,172
203.7,0.188,171
203.9,0.202,164
204.1,0.221,152
204.3,0.219,152
204.5,0.201,157
204.7,0.191,160
204.9,0.188,161
205.1,0.187,164
205.3,0.188,161
205.5,0.187,165
205.7,0.185,164
205.9,0.183,166
206.1,0.185,165
206.3,0.187,163
206.5,0.181,163
206.7,0.179,161
206.9,0.174,166
207.1,0.175,164
207.3,0.17,165
207.5,0.175,162
207.7,0.173,162
207.9,0.172,163
208.1,0.176,158
208.3,0.175,162
208.5,0.174,161
208.7,0.174,160
208.9,0.172,164
209.1,0.171,162
209.3,0.167,165
209.5,0.174,159
209.7,0.172,161
209.9,0.172,165
210.1,0.17,164
210.3,0.172,165
210.5,0.172,166
210.7,0.175,168
210.9,0.175,170
211.1,0.171,174
211.3,0.176,172
211.5,0.177,175
211.7,0.177,175
211.9,0.175,177
212.1,0.174,177
212.3,0.171,178
212.5,0.172,178
212.7,0.17,177
212.9,0.17,179
213.1,0.17,177
213.3,0.172,178
213.5,0.177,176
213.7,0.182,177
213.9,0.193,175
214.1,0.205,173
214.3,0.217,170
214.5,0.249,165
214.7,0.287,161
214.9,0.342,153
215.5,0.461,123
215.7,0.447,121
216.1,0.32,141
216.3,0.274,147
216.5,0.24,152
216.7,0.201,156
216.9,0.185,161
217.1,0.181,161
217.3,0.175,159
217.5,0.171,161
217.7,0.173,161
217.9,0.176,159
218.1,0.171,160
218.3,0.171,160
218.5,0.169,160
218.7,0.174,154
218.9,0.181,152
219.1,0.168,152
219.5,1.778,34
219.7,1.766,35
219.9,1.755,34
220.1,1.741,34
220.3,1.73,35
220.5,1.72,35
220.7,1.71,35
220.9,1.695,36
221.1,1.685,39
221.3,1.679,43
221.5,1.674,45
221.7,1.668,44
221.9,1.66,40
222.1,1.649,34
222.7,0.581,121
222.9,0.555,126
223.1,0.544,128
223.3,0.541,130
223.5,0.544,128
223.7,0.55,128
223.9,0.572,125
224.5,1.535,35
224.7,1.522,37
224.9,1.506,40
225.1,1.461,47
225.3,1.445,59
225.5,1.442,62
225.7,1.426,59
225.9,1.408,56
226.1,1.379,47
226.3,1.357,43
226.5,1.323,35
226.7,1.315,34
226.9,1.309,34
227.1,1.305,34
227.3,1.301,33
227.5,1.298,33
227.7,1.294,33
227.9,1.293,32
228.1,1.289,32
228.3,1.285,32
228.5,1.28,32
228.7,1.274,33
228.9,1.27,33
229.1,1.263,32
229.3,1.256,32
229.5,1.247,33
229.7,1.231,33
229.9,1.217,33
230.1,1.169,35
231.3,0.522,108
231.5,0.515,109
231.7,0.51,111
231.9,0.508,111
232.1,0.504,112
232.3,0.5,114
232.5,0.499,115
232.7,0.497,116
232.9,0.497,116
233.1,0.495,117
233.3,0.492,119
233.5,0.49,119
233.7,0.488,121
233.9,0.487,123
234.1,0.485,122
234.3,0.483,124
234.5,0.482,128
234.7,0.48,136
234.9,0.477,142
235.1,0.478,144
235.3,0.478,143
235.5,0.477,147
235.7,0.476,146
235.9,0.477,144
236.1,0.477,142
236.3,0.479,139
236.5,0.481,136
236.7,0.48,134
236.9,0.482,133
237.1,0.484,129
237.3,0.484,129
237.5,0.484,126
237.7,0.484,125
237.9,0.486,125
238.1,0.488,123
238.3,0.489,122
238.5,0.49,121
238.7,0.493,121
238.9,0.494,119
239.1,0.497,117
239.3,0.498,117
239.5,0.498,117
239.7,0.5,114
239.9,0.503,114
240.1,0.506,112
240.3,0.511,111
240.5,0.517,111
240.7,0.548,106
240.9,0.596,101
241.9,1.028,35
242.1,1.047,34
242.3,1.057,34
242.5,1.062,34
242.7,1.061,34
242.9,1.06,34
243.1,1.057,35
243.3,1.054,36
243.5,1.052,37
243.7,1.049,39
243.9,1.046,41
244.1,1.042,41
244.3,1.039,42
244.5,1.039,43
244.7,1.036,45
244.9,1.034,48
245.1,1.032,50
245.3,1.031,54
245.5,1.029,57
245.7,1.026,55
245.9,1.022,54
246.1,1.015,52
246.5,0.882,62
246.7,0.873,63
246.9,0.87,62
247.1,0.865,63
247.3,0.863,66
247.5,0.861,68
247.7,0.86,69
247.9,0.859,69
248.1,0.858,68
248.3,0.86,66
248.5,0.858,70
248.7,0.859,68
248.9,0.859,70
249.1,0.86,68
249.3,0.861,67
249.5,0.861,67
249.7,0.862,67
249.9,0.863,66
250.1,0.864,64
250.3,0.865,64
250.5,0.868,61
250.7,0.87,60
250.9,0.872,60
251.1,0.875,59
251.3,0.877,61
251.5,0.879,60
251.7,0.885,59
251.9,0.89,59
252.1,0.896,58
252.3,0.902,58
252.5,0.904,58
252.9,0.816,73
253.1,0.797,78
253.3,0.791,79
253.5,0.787,78
253.7,0.786,80
253.9,0.783,80
254.1,0.783,81
254.3,0.783,82
254.5,0.782,84
254.7,0.781,82
254.9,0.781,83
255.1,0.78,85
255.3,0.78,84
255.5,0.781,84
255.7,0.781,82
255.9,0.781,81
256.1,0.781,81
256.3,0.782,81
256.5,0.783,78
256.7,0.786,77
256.9,0.789,77
257.1,0.791,77
257.3,0.794,79
257.5,0.8,79
257.7,0.807,76
257.9,0.812,74
258.1,0.817,74
258.3,0.824,72
258.5,0.826,70
258.7,0.829,72
258.9,0.84,70
259.1,0.848,67
259.3,0.855,66
259.5,0.857,69
259.7,0.858,70
259.9,0.86,68
260.1,0.861,69
260.3,0.862,68
260.5,0.865,66
260.7,0.866,69
260.9,0.866,70
261.1,0.867,70
261.3,0.866,71
261.5,0.865,70
261.7,0.866,69
261.9,0.864,68
262.1,0.863,68
262.3,0.858,68
262.5,0.824,74
262.7,0.779,82
262.9,0.762,83
263.1,0.754,84
263.3,0.751,84
263.5,0.749,88
263.7,0.748,89
263.9,0.746,89
264.1,0.747,88
264.3,0.748,89
264.5,0.747,89
264.7,0.749,89
264.9,0.752,89
265.1,0.753,92
265.3,0.753,88
265.5,0.755,85
265.7,0.756,84
265.9,0.757,84
266.1,0.762,85
266.3,0.771,83
266.5,0.786,78
266.7,0.794,81
266.9,0.799,78
267.1,0.805,76
267.3,0.808,76
267.5,0.81,76
267.7,0.812,76
267.9,0.813,77
268.1,0.813,78
268.3,0.813,79
268.5,0.815,79
268.7,0.815,82
268.9,0.813,84
269.1,0.812,84
269.3,0.809,82
269.5,0.803,85
269.7,0.795,84
269.9,0.735,93
270.1,0.714,93
270.3,0.704,95
270.5,0.699,94
270.7,0.692,93
270.9,0.685,96
271.1,0.684,97
271.3,0.682,98
271.5,0.678,100
271.7,0.672,106
271.9,0.672,104
272.1,0.672,103
272.3,0.669,108
272.5,0.669,103
272.7,0.668,102
272.9,0.666,102
273.1,0.667,101
273.3,0.666,100
273.5,0.666,99
273.7,0.669,97
273.9,0.669,97
274.1,0.668,97
274.3,0.668,98
274.5,0.67,98
274.7,0.672,103
274.9,0.676,103
275.1,0.678,101
275.3,0.68,104
275.5,0.682,104
275.7,0.677,103
275.9,0.673,102
276.1,0.669,100
276.3,0.668,99
276.5,0.671,99
276.7,0.67,99
276.9,0.672,100
277.1,0.67,102
277.3,0.671,101
277.5,0.674,100
277.7,0.675,103
277.9,0.678,102
278.1,0.68,101
278.3,0.681,101
278.5,0.687,98
278.7,0.689,99
278.9,0.692,95
279.1,0.696,94
279.3,0.698,94
279.5,0.702,91
279.7,0.707,91
279.9,0.712,93
280.1,0.737,95
280.3,0.79,91
280.5,0.817,93
280.7,0.82,94
280.9,0.823,92
281.1,0.823,90
281.3,0.823,87
281.5,0.825,85
281.7,0.823,83
281.9,0.821,82
282.1,0.819,83
282.3,0.818,78
282.5,0.817,78
282.7,0.814,80
282.9,0.811,80
283.1,0.807,78
283.3,0.803,80
283.5,0.799,80
283.7,0.794,79
283.9,0.787,83
284.1,0.783,82
284.3,0.779,82
284.5,0.776,83
284.7,0.771,83
284.9,0.767,83
285.1,0.763,84
285.3,0.761,85
285.5,0.759,87
285.7,0.757,89
285.9,0.756,90
286.1,0.754,90
286.3,0.754,92
286.5,0.754,93
286.7,0.755,92
286.9,0.754,92
287.1,0.754,89
287.3,0.753,87
287.5,0.752,84
287.7,0.753,86
287.9,0.756,84
288.1,0.766,81
288.5,0.876,65
288.7,0.881,65
288.9,0.884,66
289.1,0.886,65
289.3,0.888,67
289.5,0.888,71
289.7,0.889,68
289.9,0.888,71
290.1,0.888,71
290.3,0.888,71
290.5,0.888,70
290.7,0.887,69
290.9,0.885,66
291.1,0.883,66
291.3,0.881,65
291.5,0.879,65
291.7,0.876,64
291.9,0.872,65
292.1,0.868,65
292.3,0.861,64
292.5,0.853,66
292.7,0.847,68
292.9,0.84,70
293.1,0.834,73
293.3,0.827,74
293.5,0.823,73
293.7,0.816,75
293.9,0.809,75
294.1,0.806,76
294.3,0.805,75
294.5,0.802,75
294.7,0.799,77
294.9,0.795,79
295.1,0.794,78
295.3,0.792,80
295.5,0.792,81
295.7,0.79,83
295.9,0.789,83
296.1,0.789,83
296.3,0.79,84
296.5,0.789,84
296.7,0.791,85
296.9,0.79,85
297.1,0.789,82
297.3,0.79,79
297.5,0.792,79
297.7,0.793,78
297.9,0.796,77
298.1,0.798,80
298.3,0.804,78
298.5,0.818,72
298.7,0.847,65
298.9,0.904,57
299.1,0.91,59
299.3,0.915,61
299.5,0.917,62
299.7,0.918,64
299.9,0.92,64
300.1,0.92,67
300.3,0.921,66
300.5,0.92,66
300.7,0.92,66
300.9,0.919,67
301.1,0.919,64
301.3,0.919,64
301.5,0.916,62
301.7,0.914,60
301.9,0.913,60
302.1,0.91,59
302.3,0.908,60
302.5,0.904,60
302.7,0.9,59
302.9,0.895,58
303.1,0.89,60
303.3,0.884,62
303.5,0.878,63
303.7,0.874,63
303.9,0.866,66
304.1,0.86,67
304.3,0.855,67
304.5,0.852,65
304.7,0.847,67
304.9,0.842,70
305.1,0.838,70
305.3,0.838,71
305.5,0.836,71
305.7,0.834,74
305.9,0.832,74
306.1,0.83,77
306.3,0.832,78
306.5,0.832,79
306.7,0.83,77
306.9,0.832,74
307.1,0.832,74
307.3,0.832,74
307.5,0.833,73
307.7,0.833,70
307.9,0.835,71
308.1,0.84,70
308.3,0.852,68
308.7,0.988,63
308.9,0.989,63
309.1,0.993,64
309.3,0.995,64
309.5,0.994,63
309.7,0.994,62
309.9,0.995,62
310.1,0.992,61
310.3,0.992,59
310.5,0.988,59
310.7,0.986,57
310.9,0.983,55
311.1,0.98,56
311.3,0.977,55
311.5,0.97,55
311.7,0.964,57
311.9,0.957,58
312.1,0.949,57
312.3,0.944,56
312.5,0.939,55
312.7,0.935,54
312.9,0.931,55
313.1,0.929,56
313.3,0.927,58
313.5,0.925,57
313.7,0.923,58
313.9,0.919,59
314.1,0.92,60
314.3,0.919,60
314.5,0.919,62
314.7,0.921,64
314.9,0.919,65
315.1,0.919,63
315.3,0.92,60
