azimuth_deg,distance_m,rssi
45.5,0.154,172
45.7,0.158,169
45.9,0.161,169
46.1,0.162,171
46.3,0.168,164
46.5,0.163,170
46.7,0.164,166
46.9,0.166,167
47.1,0.166,166
47.3,0.167,165
47.5,0.167,168
47.7,0.167,167
47.9,0.165,164
48.1,0.164,167
48.3,0.164,169
48.5,0.168,166
48.7,0.17,164
48.9,0.18,160
49.1,0.182,162
49.3,0.191,159
49.5,0.192,156
49.7,0.206,155
49.9,0.228,149
50.1,0.243,148
50.3,0.257,149
50.5,0.283,143
50.7,0.282,144
50.9,0.338,136
51.1,0.392,121
51.3,0.381,128
51.5,0.402,126
51.7,0.423,117
51.9,0.426,122
52.1,0.434,117
52.3,0.439,119
52.5,0.443,119
52.7,0.451,115
52.9,0.457,118
53.1,0.461,117
53.3,0.466,115
53.5,0.467,116
53.7,0.468,117
53.9,0.474,114
54.1,0.476,113
54.3,0.474,116
54.5,0.476,115
54.7,0.476,115
54.9,0.475,118
55.1,0.477,115
55.3,0.478,114
55.5,0.478,114
55.7,0.478,115
55.9,0.478,114
56.1,0.477,119
56.3,0.477,116
56.5,0.478,116
56.7,0.478,117
56.9,0.478,116
57.1,0.479,116
57.3,0.479,117
57.5,0.481,116
57.7,0.481,115
57.9,0.482,117
58.1,0.483,114
58.3,0.482,114
58.5,0.482,114
58.7,0.483,114
58.9,0.483,113
59.1,0.481,114
59.3,0.479,112
59.5,0.487,107
59.7,0.494,108
59.9,0.492,107
60.1,0.482,105
60.3,0.472,104
60.5,0.453,104
60.7,0.427,103
62.5,0.141,163
62.7,0.136,172
62.9,0.134,175
63.1,0.133,177
63.3,0.134,178
63.5,0.133,177
63.7,0.132,180
63.9,0.135,180
64.1,0.136,181
64.3,0.138,181
64.5,0.137,183
64.7,0.136,181
64.9,0.134,181
65.1,0.134,183
65.3,0.134,183
65.5,0.135,183
65.7,0.135,183
65.9,0.135,182
66.1,0.133,180
66.3,0.131,181
66.5,0.132,182
66.7,0.135,178
66.9,0.133,177
67.1,0.132,176
67.3,0.127,174
67.5,0.127,171
67.7,0.132,161
67.9,3.209,41
68.1,3.202,42
68.3,3.195,42
68.5,3.188,43
68.7,3.183,43
68.9,3.179,44
69.1,3.171,44
69.3,3.163,45
69.5,3.161,45
69.7,3.155,45
69.9,3.149,45
70.1,3.14,46
70.3,3.135,47
70.5,3.13,47
70.7,3.124,47
70.9,3.116,48
71.1,3.113,48
71.3,3.106,49
71.5,3.098,49
71.7,3.091,49
71.9,3.086,50
72.1,3.08,50
72.3,3.073,50
72.5,3.066,50
72.7,3.058,45
72.9,3.053,42
73.1,3.053,47
73.3,3.049,50
73.5,3.048,51
73.7,3.044,47
73.9,2.998,42
74.1,2.978,42
74.3,2.975,45
74.5,2.98,41
74.7,2.985,36
74.9,2.972,34
75.1,2.952,39
75.3,2.943,47
75.5,2.946,46
75.7,0.12,160
76.1,2.977,33
76.9,0.109,165
77.1,0.109,163
77.3,0.12,163
77.5,0.123,161
77.7,0.114,166
78.3,0.116,160
78.5,0.116,166
79.5,0.114,157
79.9,0.112,164
80.1,0.096,167
80.3,0.11,167
80.7,0.108,169
80.9,0.113,170
81.1,0.102,173
81.3,0.099,180
