azimuth_deg,distance_m,rssi
45.5,0.154,174
45.7,0.157,170
45.9,0.159,169
46.1,0.16,171
46.3,0.161,169
46.5,0.161,172
46.7,0.166,169
46.9,0.165,168
47.1,0.166,165
47.3,0.17,164
47.5,0.167,166
47.7,0.166,165
47.9,0.169,167
48.1,0.167,165
48.3,0.17,163
48.5,0.178,161
48.7,0.176,162
48.9,0.18,163
49.1,0.191,158
49.3,0.192,161
49.5,0.203,156
49.7,0.225,150
50.1,0.234,153
50.3,0.273,143
50.5,0.301,139
50.7,0.324,135
50.9,0.355,128
51.1,0.358,134
51.3,0.395,123
51.5,0.409,123
51.7,0.421,120
51.9,0.426,121
52.1,0.433,120
52.3,0.436,121
52.5,0.441,116
52.7,0.449,117
52.9,0.456,116
53.1,0.462,118
53.3,0.464,115
53.5,0.466,116
53.7,0.47,115
53.9,0.47,116
54.1,0.472,116
54.3,0.475,112
54.5,0.473,116
54.7,0.476,116
54.9,0.474,116
55.1,0.474,115
55.3,0.475,116
55.5,0.476,116
55.7,0.478,115
55.9,0.477,115
56.1,0.477,117
56.3,0.476,117
56.5,0.476,117
56.7,0.476,115
56.9,0.476,117
57.1,0.477,115
57.3,0.478,114
57.5,0.477,117
57.7,0.478,114
57.9,0.479,114
58.1,0.48,114
58.3,0.481,113
58.5,0.479,112
58.7,0.477,114
58.9,0.482,109
59.1,0.498,104
59.3,0.564,94
59.5,0.573,94
59.7,0.575,93
59.9,0.558,95
62.7,0.136,168
62.9,0.135,171
63.1,0.133,175
63.3,0.135,178
63.5,0.134,178
63.7,0.133,180
63.9,0.135,180
64.1,0.136,181
64.3,0.136,182
64.5,0.136,180
64.7,0.135,182
64.9,0.136,182
65.1,0.135,182
65.3,0.134,182
65.5,0.135,182
65.7,0.137,181
65.9,0.138,180
66.1,0.134,182
66.3,0.131,180
66.5,0.132,179
66.7,0.135,178
66.9,0.132,179
67.1,0.132,174
67.3,0.128,171
67.5,0.126,169
67.7,0.131,160
67.9,3.21,41
68.1,3.202,42
68.3,3.195,42
68.5,3.189,43
68.7,3.183,43
68.9,3.178,43
69.1,3.173,44
69.3,3.165,45
69.5,3.161,45
69.7,3.154,46
69.9,3.147,46
70.1,3.141,46
70.3,3.139,47
70.5,3.131,47
70.7,3.124,47
70.9,3.117,48
71.1,3.114,48
71.3,3.108,48
71.5,3.101,49
71.7,3.095,49
71.9,3.088,50
72.1,3.082,50
72.3,3.076,50
72.5,3.069,50
72.7,3.06,45
72.9,3.053,41
73.1,3.053,47
73.3,3.05,50
73.5,3.051,50
73.7,3.046,47
73.9,2.999,42
74.1,2.978,42
74.3,2.976,45
74.5,2.98,41
74.7,2.984,35
74.9,2.971,34
75.1,2.949,40
75.5,2.948,45
75.9,2.964,38
76.9,2.904,46
77.3,0.12,162
77.5,0.116,159
77.7,0.108,170
78.3,0.112,165
78.7,0.123,160
79.1,0.113,162
79.3,0.117,166
79.5,0.105,169
80.1,0.094,168
80.3,0.106,165
80.5,0.11,164
80.7,0.103,170
80.9,0.106,171
81.1,0.104,173
81.3,0.102,178
81.5,0.102,179
81.7,0.103,182
81.9,0.105,185
82.1,0.101,185
82.3,0.099,187
82.5,0.104,188
82.7,0.106,187
82.9,0.104,189
83.1,0.101,189
83.3,0.1,189
83.5,0.101,189
83.7,0.102,190
83.9,0.1,190
84.1,0.101,190
84.3,0.1,190
84.5,0.1,190
84.7,0.1,189
84.9,0.101,190
85.1,0.103,189
85.3,0.104,188
85.5,0.103,188
85.7,0.101,187
85.9,0.098,187
86.1,0.1,186
86.3,0.1,184
86.5,0.098,181
86.7,0.099,180
86.9,0.1,177
87.1,0.105,171
87.3,3.035,41
87.9,2.364,32
88.1,2.358,32
88.3,2.357,32
88.5,2.357,32
88.7,2.357,32
88.9,2.357,32
89.1,2.351,31
89.3,2.318,30
89.5,2.301,31
