azimuth_deg,distance_m,rssi
45.5,0.158,172
45.7,0.161,169
45.9,0.162,168
46.1,0.163,168
46.3,0.164,169
46.5,0.164,169
46.7,0.166,166
46.9,0.166,167
47.1,0.168,168
47.3,0.173,164
47.5,0.175,167
47.7,0.174,162
47.9,0.165,167
48.1,0.167,167
48.3,0.175,164
48.5,0.18,158
48.7,0.178,164
48.9,0.187,158
49.1,0.185,162
49.3,0.198,157
49.5,0.225,150
49.7,0.233,148
49.9,0.238,149
50.1,0.252,149
50.3,0.281,143
50.5,0.308,138
50.7,0.323,139
50.9,0.344,133
51.1,0.367,131
51.3,0.387,125
51.5,0.401,125
51.7,0.422,121
51.9,0.428,119
52.1,0.429,124
52.3,0.432,123
52.5,0.441,120
52.7,0.446,119
52.9,0.451,117
53.1,0.457,117
53.3,0.46,119
53.5,0.465,115
53.7,0.467,114
53.9,0.469,116
54.1,0.471,116
54.3,0.474,115
54.5,0.474,118
54.7,0.476,115
54.9,0.475,117
55.1,0.475,115
55.3,0.475,117
55.5,0.474,117
55.7,0.474,117
55.9,0.475,116
56.1,0.474,119
56.3,0.476,116
56.5,0.472,118
56.7,0.47,120
56.9,0.472,117
57.1,0.472,116
57.3,0.472,119
57.5,0.475,118
57.7,0.475,116
57.9,0.477,116
58.1,0.476,117
58.3,0.476,114
58.5,0.477,116
58.7,0.478,113
58.9,0.476,112
59.1,0.474,116
59.3,0.492,107
59.5,0.491,107
59.7,0.467,107
59.9,0.457,106
60.1,0.391,115
62.5,0.127,171
62.7,0.131,171
62.9,0.132,176
63.1,0.134,174
63.3,0.135,178
63.5,0.133,178
63.7,0.13,181
63.9,0.132,180
64.1,0.134,181
64.3,0.136,181
64.5,0.136,181
64.7,0.136,182
64.9,0.135,184
65.1,0.135,182
65.3,0.134,182
65.5,0.135,183
65.7,0.135,181
65.9,0.134,183
66.1,0.133,181
66.3,0.131,181
66.5,0.131,180
66.7,0.132,179
66.9,0.132,180
67.1,0.13,176
67.3,0.126,176
67.5,0.131,164
67.9,3.21,41
68.1,3.203,42
68.3,3.195,43
68.5,3.187,43
68.7,3.183,43
68.9,3.177,44
69.1,3.172,44
69.3,3.164,45
69.5,3.158,45
69.7,3.153,45
69.9,3.147,46
70.1,3.142,46
70.3,3.136,47
70.5,3.13,47
70.7,3.123,47
70.9,3.116,48
71.1,3.112,48
71.3,3.107,49
71.5,3.099,49
71.7,3.092,49
71.9,3.085,50
72.1,3.08,50
72.3,3.075,50
72.5,3.069,50
72.7,3.061,44
72.9,3.053,41
73.1,3.051,47
73.3,3.049,51
73.5,3.049,50
73.7,3.047,47
73.9,2.998,42
74.1,2.978,43
74.3,2.974,45
74.5,2.98,41
74.7,2.983,35
74.9,2.967,34
75.1,2.945,41
75.3,2.944,47
75.5,2.945,46
75.7,2.953,43
75.9,2.966,38
76.1,2.974,34
76.3,0.126,162
76.5,2.905,42
76.7,0.112,168
77.1,2.915,40
77.5,0.102,166
77.7,0.119,164
78.3,0.122,164
78.7,0.106,163
78.9,0.108,164
79.1,0.1,170
79.3,0.113,161
80.1,0.117,162
80.3,0.112,166
80.5,0.108,170
80.7,0.107,171
80.9,0.098,173
81.1,0.102,177
81.3,0.102,180
81.5,0.103,181
81.7,0.104,182
81.9,0.103,186
82.1,0.1,187
82.3,0.104,186
82.5,0.106,187
82.7,0.106,186
82.9,0.104,189
83.1,0.103,188
83.3,0.101,189
83.5,0.101,189
83.7,0.1,190
83.9,0.1,190
84.1,0.1,190
84.3,0.1,190
84.5,0.099,191
84.7,0.099,189
84.9,0.101,189
85.1,0.103,189
85.3,0.103,189
85.5,0.103,189
85.7,0.101,187
85.9,0.099,187
86.1,0.1,186
86.3,0.099,185
