azimuth_deg,distance_m,rssi
45.5,0.161,169
45.7,0.163,171
45.9,0.163,170
46.1,0.162,167
46.3,0.163,169
46.5,0.165,170
46.7,0.17,170
46.9,0.17,165
47.1,0.171,167
47.3,0.178,163
47.5,0.182,163
47.7,0.174,167
47.9,0.18,165
48.1,0.183,163
48.3,0.184,161
48.5,0.193,160
48.7,0.196,161
48.9,0.212,156
49.1,0.219,156
49.3,0.23,153
49.5,0.246,148
49.7,0.25,151
49.9,0.285,142
50.1,0.296,142
50.3,0.329,134
50.5,0.337,134
50.7,0.349,133
50.9,0.388,124
51.1,0.392,127
51.3,0.413,121
51.5,0.419,120
51.7,0.43,120
51.9,0.436,118
52.1,0.439,118
52.3,0.445,115
52.5,0.447,117
52.7,0.458,114
52.9,0.464,114
53.1,0.466,114
53.3,0.469,114
53.5,0.473,112
53.7,0.476,111
53.9,0.479,110
54.1,0.477,113
54.3,0.481,109
54.5,0.483,108
54.7,0.486,110
54.9,0.488,110
55.1,0.548,98
55.3,0.589,87
55.7,0.684,74
55.9,0.699,73
56.1,0.681,83
56.3,0.682,81
56.5,0.68,80
56.7,0.673,86
56.9,0.675,86
57.1,0.679,81
57.3,0.679,84
57.5,0.686,78
57.7,0.688,78
57.9,0.705,71
58.1,0.71,67
58.3,0.72,44
58.5,3.005,14
58.7,2.999,12
62.7,0.136,169
62.9,0.136,174
63.1,0.133,176
63.3,0.134,177
63.5,0.132,178
63.7,0.132,180
63.9,0.135,180
64.1,0.135,179
64.3,0.135,182
64.5,0.135,183
64.7,0.135,183
64.9,0.134,183
65.1,0.136,182
65.3,0.134,182
65.5,0.135,182
65.7,0.136,181
65.9,0.137,181
66.1,0.135,181
66.3,0.133,180
66.5,0.132,180
66.7,0.137,175
66.9,0.135,176
67.1,0.131,175
67.3,0.13,175
67.5,0.128,169
67.7,0.121,167
67.9,3.209,41
68.1,3.202,42
68.3,3.193,43
68.5,3.188,43
68.7,3.183,43
68.9,3.178,44
69.1,3.172,44
69.3,3.165,45
69.5,3.161,45
69.7,3.155,46
69.9,3.149,46
70.1,3.14,46
70.3,3.137,47
70.5,3.128,47
70.7,3.122,47
70.9,3.116,48
71.1,3.112,48
71.3,3.105,49
71.5,3.101,48
71.7,3.093,49
71.9,3.087,49
72.1,3.081,50
72.3,3.076,50
72.5,3.067,50
72.7,3.059,44
72.9,3.053,41
73.1,3.054,47
73.3,3.051,50
73.5,3.051,50
73.7,3.045,47
73.9,2.994,43
74.1,2.976,43
74.3,2.976,45
74.5,2.98,40
74.9,2.966,34
75.1,2.948,41
75.3,2.946,47
75.9,2.962,38
76.7,0.111,163
76.9,0.104,164
77.3,0.111,166
77.7,0.111,165
77.9,0.11,167
78.1,0.117,162
78.3,0.114,166
78.5,0.122,161
78.7,0.101,170
79.3,0.1,167
79.5,0.128,162
79.7,0.112,159
79.9,0.109,165
80.3,0.105,168
80.5,0.113,166
80.7,0.107,168
80.9,0.107,171
81.1,0.101,178
81.3,0.099,179
81.5,0.099,181
81.7,0.1,184
81.9,0.104,185
82.1,0.103,185
82.3,0.102,187
82.5,0.104,188
82.7,0.105,188
82.9,0.106,186
83.1,0.102,189
83.3,0.101,189
83.5,0.101,191
83.7,0.101,191
83.9,0.101,191
84.1,0.102,190
84.3,0.101,190
84.5,0.1,191
84.7,0.099,191
84.9,0.099,190
85.1,0.101,189
85.3,0.104,189
85.5,0.104,187
85.7,0.102,187
85.9,0.1,187
86.1,0.102,186
86.3,0.104,184
86.5,0.097,183
86.7,0.099,179
86.9,0.101,174
87.1,0.108,167
87.3,3.031,41
87.7,2.441,45
87.9,2.363,32
88.1,2.358,32
88.3,2.356,32
88.5,2.354,32
88.7,2.356,32
88.9,2.356,32
89.1,2.348,31
89.3,2.315,30
89.5,2.302,31
89.7,2.298,31
89.9,2.295,31
90.1,2.294,31
90.3,2.296,31
90.5,2.296,31
90.7,2.296,30
90.9,2.297,31
91.1,2.298,31
91.3,2.295,31
91.5,2.293,31
91.7,2.29,31
91.9,2.287,30
92.1,0.099,167
92.3,0.101,167
92.5,0.104,171
92.7,0.102,171
92.9,0.103,176
93.1,0.106,174
93.3,0.104,176
93.5,0.1,178
93.7,0.103,174
93.9,0.101,177
94.1,0.1,178
94.3,0.099,177
94.5,0.101,177
94.7,0.106,177
94.9,0.107,175
95.1,0.102,176
95.3,0.104,174
95.5,0.104,173
95.7,0.104,169
95.9,0.105,168
96.1,0.103,165
96.3,2.25,32
96.5,2.25,31
96.7,2.249,32
96.9,2.248,31
97.1,2.248,32
97.3,2.249,31
97.5,2.248,32
97.7,2.248,32
97.9,2.246,33
98.1,2.245,33
98.3,2.244,33
98.5,2.243,33
98.7,2.243,33
98.9,2.243,33
99.1,2.24,33
99.3,2.239,33
99.5,2.24,33
99.7,2.241,33
99.9,2.245,32
100.1,2.253,30
100.3,2.291,30
100.5,2.301,30
100.7,2.299,31
100.9,2.298,31
101.1,2.295,32
101.3,2.293,32
101.5,2.293,32
101.7,2.295,32
101.9,2.303,32
102.9,2.743,41
103.3,2.427,41
103.5,2.406,41
103.7,2.405,45
103.9,2.363,49
104.1,2.341,51
104.3,2.328,49
104.5,2.33,47
104.7,2.348,45
104.9,2.413,45
105.3,2.818,50
105.5,2.868,57
105.7,2.857,50
105.9,2.827,39
106.1,2.825,36
106.3,2.877,50
106.5,2.898,58
106.7,2.893,51
106.9,2.851,38
107.1,2.834,34
107.3,2.873,44
107.5,2.87,44
107.7,2.84,36
107.9,2.84,34
108.1,2.891,44
108.3,2.911,53
108.5,2.917,58
108.7,2.922,58
108.9,2.923,58
109.1,2.922,58
109.3,2.909,50
109.5,2.879,39
109.7,2.853,32
109.9,2.891,40
110.1,2.922,50
110.3,2.917,45
110.5,2.883,33
110.7,2.915,39
110.9,2.941,51
111.1,2.946,53
111.3,2.929,39
111.5,2.874,31
111.7,2.927,39
111.9,2.951,52
112.1,2.946,49
112.3,2.866,43
112.5,2.843,41
112.7,2.843,43
112.9,2.85,42
113.1,2.878,48
113.3,2.943,52
113.5,2.955,40
113.9,2.873,30
114.1,2.84,30
114.3,2.819,29
114.5,2.81,29
114.7,2.809,29
114.9,2.836,29
115.1,2.916,36
115.3,2.965,43
115.5,2.996,51
115.7,3.01,54
115.9,3.015,54
116.1,3.016,54
116.7,2.607,37
116.9,2.545,34
117.1,2.541,37
117.3,2.548,37
117.9,2.877,29
118.1,2.85,29
118.3,2.83,29
118.5,2.821,28
118.7,2.819,28
118.9,2.846,29
119.1,2.905,33
119.3,2.933,33
120.1,2.582,35
120.3,2.583,38
120.5,2.619,44
120.9,3.083,30
121.1,3.052,23
121.3,3.125,31
121.5,3.128,32
121.7,3.122,32
121.9,3.069,31
122.3,2.831,34
122.5,2.813,35
122.7,2.795,35
122.9,2.78,34
123.1,2.762,35
123.3,2.747,35
123.5,2.728,35
123.7,2.717,34
123.9,2.704,35
124.1,2.693,34
124.3,2.683,34
124.5,2.67,35
124.7,2.657,35
124.9,2.65,36
125.1,2.644,38
125.3,2.643,38
125.5,2.644,39
125.7,2.641,39
125.9,2.64,40
126.1,2.637,39
126.3,2.632,39
126.5,2.632,39
126.7,2.635,38
126.9,2.638,37
127.1,2.64,38
127.3,2.641,40
127.5,2.644,40
127.7,2.647,39
127.9,2.651,42
128.1,2.652,44
128.3,2.656,42
128.5,2.663,42
128.7,2.671,42
128.9,2.684,41
129.1,2.707,41
129.3,2.719,44
129.5,2.727,46
129.7,2.729,44
129.9,2.739,37
130.1,2.791,33
130.7,2.928,30
130.9,2.91,31
131.1,2.899,31
131.3,2.896,32
131.5,2.939,45
131.7,2.988,50
132.1,3.44,46
132.5,2.936,52
132.7,2.929,49
132.9,2.932,48
133.1,2.926,48
133.3,2.931,51
133.5,3,53
133.9,3.524,45
134.1,3.535,45
134.3,3.54,45
134.5,3.533,43
134.7,3.502,40
134.9,3.486,40
135.1,3.485,41
135.3,3.485,41
135.5,3.486,41
135.7,3.486,41
135.9,3.486,41
136.1,3.487,40
136.3,3.487,40
136.5,3.488,40
136.7,3.488,41
136.9,3.487,41
137.1,3.487,41
137.3,3.489,41
137.5,3.491,40
137.7,3.492,40
137.9,3.491,41
138.1,3.489,41
138.3,3.49,41
138.5,3.493,41
138.7,3.494,41
138.9,3.494,41
139.1,3.495,41
139.3,3.496,41
139.5,3.498,41
139.7,3.499,41
139.9,3.5,41
140.1,3.5,41
140.3,3.502,40
140.5,3.503,39
140.7,3.505,38
140.9,3.507,36
141.1,3.511,34
141.3,3.517,32
141.5,3.521,32
141.7,3.519,33
141.9,3.518,34
142.1,3.518,34
142.3,3.519,34
142.5,3.52,34
142.7,3.527,36
143.1,2.808,52
143.5,2.696,32
143.7,2.694,32
143.9,2.697,33
144.1,2.706,34
144.3,2.763,50
144.5,2.808,51
144.7,2.852,51
144.9,2.851,49
145.1,2.836,47
145.3,2.79,34
145.5,2.779,33
145.7,2.782,33
145.9,2.789,32
146.1,2.795,32
146.3,2.803,33
146.5,2.813,33
146.7,2.822,33
146.9,2.834,33
147.1,2.856,34
147.3,2.882,39
147.5,2.904,42
147.7,2.937,44
147.9,2.976,46
148.1,3.03,49
148.5,3.247,48
148.7,3.244,48
148.9,3.238,48
149.1,3.229,49
149.3,3.22,49
149.5,3.208,49
149.7,3.2,49
149.9,3.19,49
150.1,3.169,47
150.3,3.106,40
150.5,3.065,35
150.7,3.057,35
150.9,3.058,34
151.1,3.071,33
151.3,3.106,41
151.5,3.112,49
151.7,3.074,44
