azimuth_deg,distance_m,rssi
45.5,0.156,170
45.7,0.158,169
45.9,0.162,166
46.1,0.164,169
46.3,0.162,169
46.5,0.165,166
46.7,0.168,169
46.9,0.168,170
47.1,0.168,166
47.3,0.17,167
47.5,0.17,167
47.7,0.176,163
47.9,0.171,166
48.1,0.173,163
48.3,0.175,163
48.5,0.185,157
48.7,0.183,160
48.9,0.189,158
49.1,0.195,159
49.3,0.202,156
49.5,0.216,150
49.7,0.227,154
49.9,0.257,146
50.1,0.277,144
50.3,0.317,138
50.5,0.34,133
50.7,0.368,127
50.9,0.387,127
51.1,0.405,125
51.3,0.427,119
51.5,0.441,117
51.7,0.446,119
51.9,0.453,118
52.1,0.463,112
52.3,0.465,116
52.5,0.474,111
52.7,0.478,114
52.9,0.485,111
53.1,0.488,112
53.3,0.488,111
53.5,0.494,109
53.7,0.497,111
53.9,0.498,109
54.1,0.5,109
54.3,0.501,109
54.5,0.501,111
54.7,0.504,110
54.9,0.505,107
55.1,0.506,109
55.3,0.504,111
55.5,0.509,108
55.7,0.508,107
55.9,0.505,112
56.1,0.507,111
56.3,0.51,107
56.5,0.51,109
56.7,0.512,106
56.9,0.514,103
57.1,0.512,106
57.3,0.519,102
57.5,0.559,97
57.7,0.605,92
57.9,0.629,79
58.5,3.005,13
58.7,2.991,13
62.5,0.147,160
62.7,0.134,169
62.9,0.135,172
63.1,0.134,175
63.3,0.135,178
63.5,0.133,179
63.7,0.133,177
63.9,0.134,179
64.1,0.136,181
64.3,0.137,180
64.5,0.136,182
64.7,0.136,182
64.9,0.135,182
65.1,0.136,181
65.3,0.138,181
65.5,0.137,181
65.7,0.135,182
65.9,0.136,179
66.1,0.133,180
66.3,0.132,180
66.5,0.132,179
66.7,0.135,178
66.9,0.132,177
67.1,0.129,175
67.3,0.128,173
67.5,0.124,172
67.7,0.128,164
67.9,3.208,41
68.1,3.2,42
68.3,3.194,42
68.5,3.188,43
68.7,3.182,43
68.9,3.177,44
69.1,3.171,44
69.3,3.164,45
69.5,3.159,45
69.7,3.154,46
69.9,3.147,46
70.1,3.141,46
70.3,3.136,46
70.5,3.128,47
70.7,3.12,48
70.9,3.116,48
71.1,3.113,48
71.3,3.106,48
71.5,3.099,49
71.7,3.092,49
71.9,3.085,50
72.1,3.079,50
72.3,3.074,50
72.5,3.068,50
72.7,3.059,45
72.9,3.053,41
73.1,3.051,46
73.3,3.049,50
73.5,3.048,50
73.7,3.045,47
73.9,3.002,42
74.1,2.976,43
74.3,2.974,45
74.5,2.98,41
74.7,2.984,35
74.9,2.974,34
75.1,2.948,39
75.3,2.947,46
75.5,2.947,45
76.3,2.934,33
77.1,0.112,166
77.3,0.133,160
77.5,0.118,158
77.7,0.118,161
78.3,0.098,166
78.5,0.098,167
78.7,0.11,166
79.1,0.113,163
79.3,0.11,167
79.5,0.11,162
79.9,0.12,159
80.1,0.109,167
80.3,0.118,163
80.5,0.11,168
80.7,0.117,167
80.9,0.104,174
81.1,0.108,172
81.3,0.103,178
81.5,0.102,181
81.7,0.105,183
81.9,0.108,181
82.1,0.1,186
82.3,0.102,184
82.5,0.103,187
82.7,0.103,188
82.9,0.103,189
83.1,0.104,189
83.3,0.102,188
83.5,0.1,190
83.7,0.099,190
83.9,0.099,190
84.1,0.099,191
84.3,0.099,190
84.5,0.101,190
84.7,0.101,189
84.9,0.099,190
85.1,0.101,189
85.3,0.104,187
85.5,0.104,188
85.7,0.099,186
85.9,0.098,187
86.1,0.1,185
86.3,0.101,184
86.5,0.094,183
86.7,0.095,180
86.9,0.097,176
87.1,0.11,164
87.7,2.442,45
87.9,2.364,32
88.1,2.358,32
88.3,2.356,32
88.5,2.355,32
88.7,2.354,33
88.9,2.356,32
89.1,2.352,31
89.3,2.317,30
89.5,2.301,31
89.7,2.297,31
89.9,2.296,31
90.1,2.294,31
90.3,2.297,31
90.5,2.296,31
90.7,2.295,31
90.9,2.295,31
91.1,2.297,31
91.3,2.295,31
91.5,2.293,30
92.1,0.104,165
92.3,0.103,169
92.5,0.104,171
92.7,0.096,173
92.9,0.11,171
93.1,0.107,172
93.3,0.103,177
93.5,0.1,176
93.7,0.101,176
93.9,0.104,175
94.1,0.102,177
94.3,0.103,174
94.5,0.101,175
94.7,0.101,175
94.9,0.106,174
95.1,0.109,173
95.3,0.111,170
95.5,0.099,174
95.7,0.107,170
95.9,0.107,167
96.3,2.252,31
96.5,2.25,31
96.7,2.248,31
96.9,2.247,31
97.1,2.247,31
97.3,2.247,32
97.5,2.248,32
97.7,2.248,32
97.9,2.246,32
98.1,2.245,33
98.3,2.243,33
98.5,2.242,33
98.7,2.242,33
98.9,2.241,33
99.1,2.242,32
99.3,2.238,33
99.5,2.238,33
99.7,2.241,33
99.9,2.243,33
100.1,2.251,30
100.3,2.29,30
100.5,2.301,30
100.7,2.299,31
100.9,2.299,31
101.1,2.296,31
101.3,2.293,32
101.5,2.293,32
101.7,2.294,32
101.9,2.299,32
102.9,2.755,40
103.3,2.426,41
103.5,2.407,40
103.7,2.406,45
103.9,2.366,49
104.1,2.343,51
104.3,2.329,49
104.5,2.332,47
104.7,2.346,45
104.9,2.399,45
105.3,2.81,49
105.5,2.863,56
105.7,2.862,50
105.9,2.828,39
106.1,2.818,35
106.3,2.874,49
106.5,2.899,58
106.7,2.893,51
106.9,2.847,38
107.1,2.83,34
107.3,2.873,43
107.5,2.87,44
107.7,2.842,36
107.9,2.835,34
