azimuth_deg,distance_m,rssi
45.5,0.164,170
45.7,0.167,168
45.9,0.168,169
46.1,0.17,169
46.3,0.173,169
46.5,0.177,163
46.7,0.176,167
46.9,0.179,166
47.1,0.179,165
47.3,0.178,163
47.5,0.185,162
47.7,0.2,159
47.9,0.174,165
48.1,0.174,163
48.3,0.17,166
48.5,0.173,162
48.7,0.174,161
48.9,0.172,163
49.1,0.173,162
49.3,0.178,160
49.5,0.178,158
49.7,0.178,154
49.9,0.166,161
50.1,0.179,158
50.5,0.205,152
51.3,0.468,110
51.5,0.516,104
51.9,0.56,93
52.1,0.57,96
52.3,0.583,92
52.5,0.608,87
52.7,0.633,83
52.9,0.647,76
53.1,0.662,75
53.3,0.685,70
53.5,0.719,60
53.7,0.754,57
53.9,0.778,54
54.1,0.785,50
54.3,0.782,53
54.5,0.808,31
54.7,3.187,24
54.9,3.178,25
55.1,3.17,25
55.3,3.161,23
55.5,0.713,61
55.7,0.706,70
55.9,0.692,77
56.1,0.684,83
56.3,0.69,77
56.5,0.672,88
56.7,0.664,90
56.9,0.678,84
57.1,0.671,86
57.3,0.684,79
57.5,0.685,80
57.7,0.691,75
57.9,0.697,76
58.1,0.701,72
58.5,3.005,16
58.7,3.002,11
62.7,0.135,170
62.9,0.136,172
63.1,0.134,177
63.3,0.136,176
63.5,0.134,178
63.7,0.131,180
63.9,0.134,180
64.1,0.135,181
64.3,0.136,181
64.5,0.137,182
64.7,0.136,182
64.9,0.135,183
65.1,0.136,181
65.3,0.136,181
65.5,0.137,182
65.7,0.137,180
65.9,0.136,182
66.1,0.136,181
66.3,0.133,181
66.5,0.132,179
66.7,0.135,178
66.9,0.132,178
67.1,0.13,176
67.3,0.125,174
67.5,0.125,165
67.7,0.107,164
67.9,3.21,41
68.1,3.202,42
68.3,3.195,43
68.5,3.19,43
68.7,3.184,43
68.9,3.177,44
69.1,3.172,44
69.3,3.165,45
69.5,3.161,45
69.7,3.155,46
69.9,3.148,46
70.1,3.143,46
70.3,3.135,47
70.5,3.127,47
70.7,3.123,47
70.9,3.117,48
71.1,3.114,48
71.3,3.107,49
71.5,3.101,49
71.7,3.093,49
71.9,3.089,50
72.1,3.08,50
72.3,3.075,50
72.5,3.069,50
72.7,3.062,44
72.9,3.053,41
73.1,3.053,47
73.3,3.051,50
73.5,3.051,50
73.7,3.043,47
73.9,2.999,43
74.1,2.977,43
74.3,2.976,45
74.5,2.98,41
74.7,2.984,36
74.9,2.968,34
75.3,2.945,47
75.5,2.946,45
75.9,2.967,37
76.3,2.925,35
76.7,0.118,159
76.9,0.128,162
77.1,0.121,164
77.9,0.107,164
78.3,0.108,166
78.5,0.142,155
78.9,0.108,164
79.5,0.111,163
79.7,0.096,166
79.9,0.116,164
80.1,0.115,160
80.3,0.107,167
80.5,0.108,160
80.7,0.106,165
80.9,0.11,170
81.1,0.102,179
81.3,0.098,179
81.5,0.103,181
81.7,0.103,183
81.9,0.107,183
82.1,0.103,186
82.3,0.102,187
82.5,0.105,188
82.7,0.106,187
82.9,0.104,187
83.1,0.102,189
83.3,0.102,189
83.5,0.102,189
83.7,0.101,190
83.9,0.101,190
84.1,0.102,190
84.3,0.101,190
84.5,0.1,191
84.7,0.1,190
84.9,0.1,191
85.1,0.101,190
85.3,0.101,189
85.5,0.103,189
85.7,0.101,188
85.9,0.097,187
86.1,0.102,186
86.3,0.104,183
86.5,0.099,183
86.7,0.097,181
86.9,0.097,176
87.1,0.1,171
87.7,2.443,45
87.9,2.365,32
88.1,2.356,32
88.3,2.356,33
88.5,2.355,32
88.7,2.355,33
88.9,2.355,32
89.1,2.35,31
89.3,2.32,30
89.5,2.303,31
89.7,2.299,31
89.9,2.295,31
90.1,2.295,31
90.3,2.297,31
90.5,2.297,31
90.7,2.296,31
90.9,2.297,31
91.1,2.296,31
91.3,2.295,31
91.5,2.294,31
91.7,2.292,30
91.9,0.093,168
92.1,0.094,168
92.3,0.102,168
92.5,0.091,173
92.7,0.101,172
92.9,0.1,175
93.1,0.103,175
93.3,0.107,171
93.5,0.106,173
93.7,0.103,176
93.9,0.1,175
94.1,0.096,178
94.3,0.099,179
94.5,0.101,174
94.7,0.098,178
