azimuth_deg,distance_m,rssi
45.5,0.159,169
45.7,0.158,169
45.9,0.159,169
46.1,0.16,171
46.3,0.163,169
46.5,0.165,169
46.7,0.167,169
46.9,0.169,170
47.1,0.176,167
47.3,0.174,166
47.5,0.187,161
47.7,0.19,163
47.9,0.189,162
48.1,0.194,159
48.3,0.192,161
48.5,0.191,162
48.7,0.198,162
48.9,0.203,159
49.1,0.212,156
49.3,0.222,155
49.5,0.23,154
49.7,0.252,149
49.9,0.269,144
50.1,0.304,138
50.3,0.326,133
50.5,0.339,132
50.7,0.375,124
50.9,0.372,130
51.1,0.378,128
51.3,0.398,123
51.5,0.407,126
51.7,0.426,118
51.9,0.439,114
52.1,0.439,119
52.3,0.441,120
52.5,0.45,114
52.7,0.458,112
52.9,0.462,112
53.1,0.466,113
53.3,0.472,110
53.5,0.474,111
53.7,0.477,108
53.9,0.471,111
54.1,0.52,99
54.7,0.754,60
54.9,0.765,62
55.1,0.792,50
55.3,0.767,50
55.5,0.71,62
55.7,0.71,67
55.9,0.693,76
56.1,0.691,76
56.3,0.682,80
56.5,0.676,87
56.7,0.673,88
56.9,0.684,83
57.1,0.682,81
57.3,0.67,85
57.5,0.672,82
57.7,0.692,76
57.9,0.706,69
58.1,0.703,68
58.3,0.7,51
58.5,2.998,16
58.7,2.998,12
62.7,0.136,168
62.9,0.13,174
63.1,0.127,180
63.3,0.132,178
63.5,0.131,178
63.7,0.13,179
63.9,0.132,181
64.1,0.136,180
64.3,0.137,179
64.5,0.136,183
64.7,0.134,182
64.9,0.135,182
65.1,0.135,183
65.3,0.134,183
65.5,0.134,182
65.7,0.136,179
65.9,0.135,181
66.1,0.132,182
66.3,0.13,181
66.5,0.13,182
66.7,0.132,181
66.9,0.131,178
67.1,0.133,174
67.3,0.129,171
67.5,0.123,170
67.7,0.13,160
67.9,3.209,41
68.1,3.201,42
68.3,3.194,42
68.5,3.189,43
68.7,3.184,43
68.9,3.177,44
69.1,3.171,44
69.3,3.164,44
69.5,3.161,45
69.7,3.154,46
69.9,3.148,45
70.1,3.14,46
70.3,3.133,47
70.5,3.129,47
70.7,3.122,47
70.9,3.116,48
71.1,3.111,48
71.3,3.105,48
71.5,3.099,49
71.7,3.092,49
71.9,3.087,49
72.1,3.08,50
72.3,3.073,50
72.5,3.07,50
72.7,3.06,45
72.9,3.053,41
73.1,3.052,47
73.3,3.049,50
73.5,3.048,51
73.7,3.043,47
73.9,2.996,43
74.1,2.979,42
74.3,2.974,45
74.5,2.978,41
74.7,2.983,36
74.9,2.97,34
75.1,2.947,40
75.3,2.943,47
75.7,2.953,43
76.5,0.101,162
76.7,0.122,161
76.9,2.905,46
77.3,0.102,165
77.7,0.121,165
78.1,0.115,160
78.3,0.118,158
78.5,0.111,163
78.7,0.109,164
78.9,0.128,161
79.1,0.108,164
79.3,0.11,164
79.5,0.108,166
79.7,0.111,168
80.5,0.114,166
80.7,0.1,171
80.9,0.103,174
81.1,0.105,176
81.3,0.101,177
81.5,0.101,180
81.7,0.102,184
81.9,0.106,183
82.1,0.102,185
82.3,0.102,187
82.5,0.104,187
82.7,0.103,188
82.9,0.102,189
83.1,0.1,190
83.3,0.101,190
83.5,0.1,191
83.7,0.1,189
83.9,0.1,191
84.1,0.099,191
84.3,0.099,190
84.5,0.101,187
84.7,0.1,191
84.9,0.099,189
85.1,0.1,189
85.3,0.103,188
85.5,0.102,188
85.7,0.099,188
85.9,0.097,186
86.1,0.098,186
86.3,0.099,185
86.5,0.097,183
86.7,0.101,176
86.9,0.097,177
87.1,0.095,171
87.7,2.442,45
87.9,2.364,32
88.1,2.358,32
88.3,2.356,32
88.5,2.356,33
88.7,2.355,32
88.9,2.354,32
89.1,2.348,31
89.3,2.312,30
89.5,2.299,31
89.7,2.295,31
89.9,2.293,32
90.1,2.293,31
90.3,2.296,31
90.5,2.295,31
90.7,2.295,31
90.9,2.296,31
91.1,2.296,31
91.3,2.295,31
91.5,2.291,31
91.7,2.288,30
92.3,0.103,166
92.5,0.096,173
92.7,0.101,172
92.9,0.098,175
93.1,0.111,171
93.3,0.107,173
93.5,0.098,177
93.7,0.1,176
93.9,0.1,177
94.1,0.101,174
94.3,0.1,177
94.5,0.1,176
94.7,0.1,175
94.9,0.103,176
95.1,0.104,176
95.3,0.101,175
95.5,0.098,174
95.7,0.096,171
95.9,0.096,169
96.1,0.093,162
96.3,2.248,31
96.5,2.248,31
96.7,2.248,32
96.9,2.246,32
97.1,2.246,32
97.3,2.247,32
97.5,2.247,32
97.7,2.246,32
97.9,2.245,32
98.1,2.245,33
98.3,2.243,33
98.5,2.244,33
98.7,2.243,33
98.9,2.241,33
99.1,2.238,33
99.3,2.238,33
99.5,2.239,33
99.7,2.24,33
99.9,2.244,33
100.1,2.254,30
100.3,2.288,30
100.5,2.3,30
100.7,2.298,31
100.9,2.296,31
101.1,2.294,32
101.3,2.293,32
101.5,2.292,32
101.7,2.295,32
101.9,2.304,32
102.9,2.745,40
103.3,2.425,41
103.5,2.407,41
103.7,2.404,45
103.9,2.361,50
104.1,2.34,51
104.3,2.33,50
104.5,2.333,46
104.7,2.349,45
104.9,2.412,46
105.3,2.815,50
105.5,2.864,57
105.7,2.861,50
105.9,2.826,39
106.1,2.825,36
106.3,2.876,50
106.5,2.899,58
106.7,2.889,50
106.9,2.848,38
107.1,2.834,34
107.3,2.872,44
107.5,2.867,45
107.7,2.841,36
107.9,2.837,34
108.1,2.884,44
108.3,2.908,53
108.5,2.916,58
108.7,2.92,58
108.9,2.922,58
109.1,2.921,57
109.3,2.907,50
109.5,2.877,39
109.7,2.855,32
109.9,2.892,40
110.1,2.918,50
110.3,2.918,44
110.5,2.882,33
110.7,2.913,39
110.9,2.939,51
111.1,2.947,53
111.3,2.931,39
111.5,2.875,31
111.7,2.925,40
111.9,2.951,52
112.1,2.942,49
112.3,2.862,42
112.5,2.842,41
112.7,2.842,42
112.9,2.847,42
113.1,2.877,48
113.3,2.939,52
113.5,2.956,40
113.9,2.87,30
114.1,2.841,29
114.3,2.817,29
114.5,2.807,29
114.7,2.811,29
114.9,2.835,29
115.1,2.918,36
115.3,2.964,43
115.5,2.997,51
115.7,3.01,54
115.9,3.014,54
116.1,3.013,55
116.7,2.612,38
116.9,2.546,34
117.1,2.538,37
117.3,2.545,37
117.9,2.88,29
118.1,2.852,29
118.3,2.828,29
118.5,2.821,29
118.7,2.821,28
118.9,2.849,30
119.1,2.903,33
119.3,2.929,33
120.1,2.583,35
120.3,2.584,38
120.5,2.615,44
120.9,3.082,31
121.1,3.063,23
121.5,3.128,32
121.7,3.12,32
121.9,3.068,30
122.3,2.83,34
122.5,2.811,36
122.7,2.794,35
122.9,2.779,35
123.1,2.762,34
123.3,2.746,35
123.5,2.728,35
123.7,2.717,34
123.9,2.702,35
124.1,2.691,34
124.3,2.68,34
124.5,2.669,36
124.7,2.657,35
124.9,2.648,36
125.1,2.643,38
125.3,2.642,38
125.5,2.641,39
125.7,2.642,39
125.9,2.638,40
126.1,2.636,39
126.3,2.633,39
126.5,2.634,39
126.7,2.634,38
126.9,2.636,37
127.1,2.638,38
127.3,2.64,40
127.5,2.643,40
127.7,2.646,39
127.9,2.649,42
128.1,2.651,45
128.3,2.655,43
128.5,2.662,42
128.7,2.671,42
128.9,2.682,41
129.1,2.707,41
129.3,2.72,44
129.5,2.725,46
129.7,2.728,43
129.9,2.736,37
130.1,2.795,33
130.7,2.926,31
130.9,2.911,31
131.1,2.898,31
131.3,2.893,32
131.5,2.935,45
131.7,2.981,51
132.1,3.437,46
132.5,2.936,52
132.7,2.926,49
132.9,2.93,48
133.1,2.925,49
133.3,2.929,51
133.9,3.525,45
134.1,3.534,45
134.3,3.539,45
134.5,3.533,43
134.7,3.498,40
134.9,3.487,39
135.1,3.484,41
135.3,3.483,41
135.5,3.485,41
135.7,3.485,41
135.9,3.484,42
136.1,3.486,40
136.3,3.487,40
