azimuth_deg,distance_m,rssi
45.5,0.155,173
45.7,0.158,170
45.9,0.159,172
46.1,0.16,171
46.3,0.163,169
46.5,0.162,170
46.7,0.162,168
46.9,0.164,167
47.1,0.172,164
47.3,0.161,167
47.5,0.164,165
47.7,0.155,168
47.9,0.155,169
48.1,0.159,165
48.3,0.157,167
48.5,0.161,166
48.7,0.164,166
48.9,0.168,162
49.1,0.171,163
49.3,0.173,164
49.5,0.174,161
49.7,0.174,161
49.9,0.203,156
50.5,0.348,131
50.7,0.401,122
51.1,0.509,106
51.3,0.55,95
51.5,0.552,97
51.7,0.57,90
51.9,0.581,89
52.1,0.582,95
52.3,0.601,91
52.5,0.601,92
52.7,0.618,86
52.9,0.631,81
53.1,0.635,81
53.3,0.633,81
53.5,0.636,82
53.7,0.643,83
53.9,0.642,80
54.1,0.642,82
54.3,0.637,86
54.5,0.635,88
54.7,0.649,80
54.9,0.644,84
55.1,0.646,82
55.3,0.647,82
55.5,0.639,83
55.7,0.643,82
55.9,0.649,82
56.1,0.652,81
56.3,0.661,78
56.5,0.655,80
57.5,1.15,39
57.7,1.146,41
57.9,1.146,41
58.1,1.145,41
58.3,1.146,40
58.5,1.145,41
58.7,1.151,36
58.9,1.164,34
59.1,1.179,32
59.3,1.191,29
59.5,1.198,22
62.5,0.138,164
62.7,0.135,167
62.9,0.135,175
63.1,0.132,177
63.3,0.31,180
63.5,0.289,183
63.7,0.266,188
63.9,0.256,187
64.3,0.137,180
64.5,0.137,182
64.7,0.135,183
64.9,0.134,183
65.1,0.135,183
65.3,0.136,181
65.5,0.136,182
65.7,0.138,180
65.9,0.138,181
66.1,0.135,181
66.3,0.132,180
66.5,0.133,177
66.7,0.134,180
66.9,0.13,178
67.1,0.13,177
67.3,0.128,171
67.5,0.124,167
67.9,3.206,41
68.1,3.198,42
68.3,3.191,42
68.5,3.185,43
68.7,3.181,43
68.9,3.174,44
69.1,3.167,44
69.3,3.162,45
69.5,3.157,45
69.7,3.148,45
69.9,3.143,46
70.1,3.138,47
70.3,3.132,47
70.5,3.127,47
70.7,3.119,48
70.9,3.115,48
71.1,3.11,48
71.3,3.103,48
71.5,3.097,49
71.7,3.088,49
71.9,3.082,49
72.1,3.077,50
72.3,3.071,50
72.5,3.063,47
72.7,3.053,41
72.9,3.052,44
73.1,3.051,50
73.3,3.05,51
73.5,3.049,48
73.7,3.019,44
73.9,2.981,42
74.1,2.974,45
74.3,2.977,43
74.5,2.982,37
74.7,2.978,34
74.9,2.953,37
75.3,2.946,46
75.9,2.972,34
76.3,0.105,168
76.7,0.104,167
76.9,0.101,168
77.1,0.115,160
77.3,0.105,170
77.7,0.112,166
77.9,0.115,160
78.3,0.11,166
78.7,0.11,170
78.9,0.114,166
79.1,0.105,167
79.5,0.113,161
79.7,0.124,162
79.9,0.106,167
80.1,0.115,161
80.3,0.114,164
80.5,0.112,165
80.7,0.098,170
80.9,0.106,169
81.1,0.106,173
81.3,0.1,178
81.5,0.101,180
81.7,0.102,182
81.9,0.105,181
82.1,0.103,187
82.3,0.103,185
82.5,0.105,188
82.7,0.105,187
82.9,0.103,189
83.1,0.103,188
83.3,0.102,190
83.5,0.102,190
83.7,0.101,190
83.9,0.102,189
84.1,0.101,190
84.3,0.101,190
84.5,0.1,190
84.7,0.099,190
84.9,0.101,190
