azimuth_deg,distance_m,rssi
45.5,0.161,170
45.7,0.162,169
45.9,0.162,171
46.1,0.166,167
46.3,0.169,167
46.5,0.171,165
46.7,0.17,168
46.9,0.17,168
47.1,0.181,162
47.3,0.184,161
47.5,0.184,161
47.7,0.18,164
47.9,0.185,161
48.1,0.184,165
48.3,0.196,159
48.5,0.205,157
48.7,0.213,155
48.9,0.199,157
49.1,0.209,155
49.3,0.22,154
49.5,0.233,154
49.7,0.246,148
49.9,0.271,145
50.1,0.275,145
50.3,0.307,140
50.5,0.323,136
50.7,0.339,135
50.9,0.354,132
51.1,0.356,134
51.3,0.398,124
51.5,0.415,121
51.7,0.427,119
51.9,0.431,118
52.1,0.437,119
52.3,0.444,116
52.5,0.445,117
52.7,0.45,116
52.9,0.453,114
53.1,0.459,114
53.3,0.464,113
53.5,0.47,105
53.7,0.47,110
53.9,0.474,109
54.3,0.637,79
54.5,0.663,79
54.9,0.756,62
55.1,0.766,59
55.3,0.768,59
55.5,0.754,63
55.9,0.693,77
56.1,0.686,77
56.3,0.683,82
56.5,0.679,83
56.7,0.669,88
56.9,0.675,87
57.1,0.677,87
57.3,0.678,86
57.5,0.683,82
57.7,0.686,77
57.9,0.692,77
58.1,0.708,68
58.5,3.006,15
58.7,3.009,9
62.5,0.137,163
62.7,0.135,169
62.9,0.136,171
63.1,0.135,175
63.3,0.138,178
63.5,0.135,180
63.7,0.135,179
63.9,0.135,180
64.1,0.136,180
64.3,0.137,182
64.5,0.138,180
64.7,0.138,182
64.9,0.136,184
65.1,0.136,182
65.3,0.135,183
65.5,0.137,181
65.7,0.137,180
65.9,0.137,180
66.1,0.136,179
66.3,0.133,180
66.5,0.132,181
66.7,0.137,177
66.9,0.136,176
67.1,0.133,175
67.3,0.13,173
67.5,0.126,168
67.7,0.133,157
67.9,3.212,41
68.1,3.204,42
68.3,3.196,42
68.5,3.19,43
68.7,3.184,43
68.9,3.179,44
69.1,3.173,44
69.3,3.166,45
69.5,3.164,45
69.7,3.158,45
69.9,3.149,46
70.1,3.143,47
70.3,3.139,47
70.5,3.131,47
70.7,3.124,47
70.9,3.118,48
71.1,3.113,48
71.3,3.109,49
71.5,3.101,49
71.7,3.096,49
71.9,3.089,50
72.1,3.082,50
72.3,3.074,50
72.5,3.069,50
72.7,3.062,44
72.9,3.055,41
73.1,3.055,47
73.3,3.053,50
73.5,3.052,50
73.7,3.044,47
73.9,3,42
74.1,2.978,43
74.3,2.978,45
74.5,2.981,41
74.7,2.985,35
74.9,2.965,34
75.3,2.947,47
75.5,2.948,45
75.7,2.954,43
76.1,2.971,33
76.3,0.098,168
76.5,0.119,160
76.7,2.905,48
76.9,0.106,172
77.1,0.124,161
77.3,0.122,163
77.5,0.124,157
77.9,0.112,159
78.1,0.105,163
78.5,0.121,159
78.7,0.103,170
79.1,0.121,160
79.3,2.915,42
80.3,0.106,166
80.5,0.117,166
80.7,0.116,164
80.9,0.111,170
81.1,0.104,178
81.3,0.102,180
81.5,0.103,179
81.7,0.103,184
81.9,0.105,186
82.1,0.101,186
82.3,0.102,187
82.5,0.105,187
82.7,0.107,188
82.9,0.106,187
83.1,0.103,189
83.3,0.102,189
83.5,0.102,191
83.7,0.102,191
83.9,0.102,190
84.1,0.1,191
84.3,0.101,190
84.5,0.101,190
84.7,0.101,191
84.9,0.1,191
85.1,0.101,189
85.3,0.103,187
85.5,0.103,189
85.7,0.101,188
85.9,0.1,187
86.1,0.101,185
86.3,0.103,182
86.5,0.096,183
86.7,0.096,181
86.9,0.098,177
87.1,0.097,170
87.3,3.034,41
87.7,2.444,45
87.9,2.367,32
88.1,2.359,32
88.3,2.357,32
88.5,2.357,33
88.7,2.358,33
88.9,2.357,32
89.1,2.351,31
89.3,2.316,30
89.5,2.302,31
89.7,2.299,31
89.9,2.297,31
90.1,2.297,31
90.3,2.299,31
90.5,2.299,31
90.7,2.297,31
90.9,2.298,31
91.1,2.298,31
91.3,2.297,31
91.5,2.293,31
91.7,2.291,31
92.1,0.099,166
92.5,0.101,172
92.7,0.102,171
92.9,0.104,176
93.1,0.108,175
93.3,0.108,173
93.5,0.103,176
93.7,0.099,177
93.9,0.101,174
94.1,0.099,178
94.3,0.1,176
94.5,0.1,178
94.7,0.103,175
94.9,0.106,176
95.1,0.109,174
95.3,0.106,173
95.5,0.106,173
95.7,0.103,174
95.9,0.11,165
96.1,0.114,159
96.5,2.25,31
96.7,2.251,31
96.9,2.249,32
97.1,2.248,32
97.3,2.248,32
97.5,2.249,32
97.7,2.249,32
97.9,2.246,32
98.1,2.246,32
98.3,2.246,33
98.5,2.244,33
98.7,2.245,33
98.9,2.244,33
99.1,2.241,33
99.3,2.24,33
99.5,2.241,33
99.7,2.242,33
99.9,2.246,33
100.1,2.259,30
100.3,2.293,30
100.5,2.302,31
100.7,2.302,31
100.9,2.299,31
101.1,2.297,32
101.3,2.294,32
101.5,2.294,32
101.7,2.296,32
101.9,2.307,33
102.9,2.754,39
103.3,2.424,41
103.5,2.41,40
103.7,2.405,45
103.9,2.364,50
104.1,2.343,51
104.3,2.329,49
104.5,2.334,46
104.7,2.349,45
104.9,2.422,45
105.3,2.819,51
105.5,2.869,57
105.7,2.858,49
105.9,2.829,38
106.1,2.828,37
106.3,2.881,51
106.5,2.901,59
106.7,2.892,50
106.9,2.855,37
107.1,2.836,35
107.3,2.875,45
107.5,2.871,44
107.7,2.844,35
107.9,2.841,35
108.1,2.893,45
108.3,2.912,53
108.5,2.92,58
108.7,2.922,59
108.9,2.925,58
109.1,2.924,57
109.3,2.91,50
109.5,2.873,39
109.7,2.857,32
109.9,2.897,40
110.1,2.924,50
110.3,2.918,43
110.5,2.885,32
110.7,2.917,39
110.9,2.944,51
111.1,2.948,52
111.3,2.933,38
111.7,2.933,40
111.9,2.952,52
112.1,2.941,49
112.3,2.864,43
