azimuth_deg,distance_m,rssi
45.5,0.156,171
45.7,0.157,174
45.9,0.161,170
46.1,0.162,169
46.3,0.163,170
46.5,0.162,170
46.7,0.164,168
46.9,0.163,170
47.1,0.165,169
47.3,0.168,167
47.5,0.172,164
47.7,0.174,166
47.9,0.177,163
48.1,0.182,160
48.3,0.178,164
48.5,0.181,162
48.7,0.193,157
48.9,0.191,160
49.1,0.194,160
49.3,0.205,156
49.5,0.212,157
49.7,0.22,155
49.9,0.264,145
50.1,0.287,142
50.3,0.308,137
50.5,0.325,137
50.7,0.37,124
50.9,0.372,130
51.1,0.39,129
51.3,0.41,122
51.5,0.417,122
51.7,0.422,120
51.9,0.429,118
52.1,0.431,120
52.3,0.436,121
52.5,0.444,121
52.7,0.45,119
52.9,0.454,119
53.1,0.46,116
53.3,0.462,118
53.5,0.464,117
53.7,0.466,117
53.9,0.467,114
54.1,0.469,115
54.3,0.472,116
54.5,0.474,116
54.7,0.478,114
54.9,0.477,115
55.1,0.477,115
55.3,0.478,115
55.5,0.48,115
55.7,0.482,113
55.9,0.481,114
56.1,0.48,114
56.3,0.48,111
56.5,0.479,115
56.7,0.483,112
56.9,0.485,110
57.1,0.492,110
57.5,0.61,92
57.7,0.613,92
58.1,0.652,77
58.5,3.002,14
58.7,2.996,13
62.5,0.138,166
62.7,0.14,164
62.9,0.128,179
63.1,0.131,176
63.3,0.135,178
63.5,0.134,178
63.7,0.131,182
63.9,0.134,181
64.1,0.137,181
64.3,0.135,182
64.5,0.134,184
64.7,0.135,183
64.9,0.134,182
65.1,0.134,183
65.3,0.134,182
65.5,0.134,181
65.7,0.135,183
65.9,0.135,181
66.1,0.133,181
66.3,0.133,181
66.5,0.132,180
66.7,0.134,178
66.9,0.132,178
67.1,0.131,177
67.3,0.13,172
67.5,0.124,172
67.7,0.141,159
68.1,3.202,42
68.3,3.195,43
68.5,3.189,43
68.7,3.184,43
68.9,3.179,44
69.1,3.173,44
69.3,3.167,45
69.5,3.162,45
69.7,3.155,46
69.9,3.151,46
70.1,3.141,47
70.3,3.137,47
70.5,3.131,47
70.7,3.125,47
70.9,3.118,48
71.1,3.115,48
71.3,3.108,48
71.5,3.1,49
71.7,3.095,49
71.9,3.088,50
72.1,3.081,50
72.3,3.075,50
72.5,3.068,50
72.7,3.059,45
72.9,3.053,41
73.1,3.054,47
73.3,3.051,51
73.5,3.049,51
73.7,3.044,47
73.9,2.998,42
74.1,2.978,42
74.3,2.976,45
74.5,2.98,41
74.7,2.983,35
74.9,2.971,34
75.1,2.949,41
75.3,2.947,47
75.5,2.95,45
75.7,0.105,166
76.3,2.926,34
76.7,0.137,159
77.1,2.92,39
77.5,0.128,161
77.9,0.105,170
78.1,0.109,163
78.3,0.111,165
79.5,0.106,166
79.7,0.116,161
79.9,0.133,157
80.1,0.116,160
80.3,0.115,162
80.5,0.104,169
80.7,0.105,167
80.9,0.11,167
81.1,0.104,176
81.3,0.103,178
81.5,0.105,180
81.7,0.102,184
81.9,0.105,184
82.1,0.101,187
82.3,0.101,188
82.5,0.103,186
82.7,0.105,187
82.9,0.103,189
83.1,0.102,189
83.3,0.101,190
83.5,0.1,191
83.7,0.099,191
83.9,0.101,189
84.1,0.1,190
84.3,0.1,191
84.5,0.1,190
84.7,0.099,190
84.9,0.099,190
85.1,0.101,189
85.3,0.102,190
85.5,0.102,188
85.7,0.099,188
85.9,0.097,187
86.1,0.1,185
86.3,0.105,184
86.5,0.1,184
86.7,0.099,181
86.9,0.104,177
87.1,0.109,172
87.3,0.119,161
87.7,2.439,45
87.9,2.363,32
88.1,2.358,32
88.3,2.356,32
88.5,2.356,33
88.7,2.356,32
88.9,2.355,32
89.1,2.347,31
89.3,2.317,31
89.5,2.301,31
89.7,2.297,31
89.9,2.294,31
90.1,2.294,31
90.3,2.296,31
90.5,2.297,31
90.7,2.296,31
90.9,2.295,31
91.1,2.296,31
91.3,2.294,31
91.5,2.292,31
91.7,2.288,31
92.3,0.099,172
92.5,0.096,173
92.7,0.111,167
92.9,0.102,176
93.1,0.105,175
93.3,0.103,175
93.5,0.103,175
93.7,0.099,177
93.9,0.1,178
94.1,0.097,178
94.3,0.098,178
94.5,0.102,177
94.7,0.105,177
94.9,0.104,174
95.1,0.102,175
95.3,0.105,171
95.5,0.084,174
95.7,0.091,170
96.1,0.11,164
96.3,2.249,31
96.5,2.249,31
96.7,2.25,32
96.9,2.246,32
97.1,2.247,32
97.3,2.247,32
97.5,2.248,32
97.7,2.248,32
97.9,2.246,33
98.1,2.245,33
98.3,2.245,33
98.5,2.244,33
98.7,2.244,33
98.9,2.243,33
99.1,2.242,33
99.3,2.24,33
99.5,2.24,33
99.7,2.24,33
99.9,2.245,33
100.1,2.254,30
100.3,2.289,30
100.5,2.301,30
100.7,2.3,31
100.9,2.297,31
101.1,2.294,31
101.3,2.294,32
101.5,2.294,32
101.7,2.296,32
101.9,2.305,32
102.9,2.747,40
103.3,2.426,41
103.5,2.409,40
103.7,2.405,45
103.9,2.362,49
104.1,2.342,51
104.3,2.33,50
104.5,2.33,47
104.7,2.352,45
104.9,2.412,46
105.3,2.819,50
105.5,2.864,57
105.7,2.859,50
105.9,2.825,39
106.1,2.824,36
106.3,2.877,50
106.5,2.899,58
106.7,2.892,51
106.9,2.849,38
107.1,2.837,34
107.3,2.874,44
107.5,2.87,45
107.7,2.843,35
107.9,2.838,34
108.1,2.891,44
108.3,2.909,53
108.5,2.918,58
108.7,2.922,59
108.9,2.923,58
109.1,2.924,57
109.3,2.907,51
109.5,2.875,39
109.7,2.852,32
109.9,2.895,39
110.1,2.921,50
110.3,2.917,44
110.5,2.884,33
110.7,2.91,39
110.9,2.942,51
111.1,2.947,54
111.3,2.929,40
111.7,2.926,40
111.9,2.952,52
112.1,2.943,49
112.3,2.862,43
112.5,2.843,41
112.7,2.844,42
112.9,2.849,42
113.1,2.875,48
113.3,2.941,52
113.5,2.958,40
113.9,2.871,29
114.1,2.84,30
114.3,2.818,29
114.5,2.81,29
114.7,2.81,29
114.9,2.834,29
115.1,2.924,36
115.3,2.961,44
115.5,2.995,51
115.7,3.01,55
115.9,3.015,54
116.1,3.015,55
116.7,2.608,38
116.9,2.548,34
117.1,2.54,37
117.3,2.548,37
117.9,2.88,29
118.1,2.85,29
118.3,2.829,28
118.5,2.82,29
118.7,2.82,28
118.9,2.85,30
119.1,2.904,33
119.3,2.93,33
119.5,2.898,34
120.1,2.584,35
120.3,2.585,38
120.5,2.62,44
120.9,3.084,31
121.1,3.052,23
121.5,3.129,32
121.7,3.122,32
121.9,3.067,30
122.3,2.83,33
122.5,2.813,35
122.7,2.793,35
122.9,2.779,35
123.1,2.762,35
123.3,2.748,35
123.5,2.731,34
123.7,2.719,35
123.9,2.704,35
124.1,2.692,34
124.3,2.682,34
124.5,2.671,35
124.7,2.657,35
124.9,2.649,36
125.1,2.645,38
125.3,2.642,38
125.5,2.643,39
125.7,2.641,40
125.9,2.64,40
126.1,2.637,39
126.3,2.635,39
126.5,2.635,39
126.7,2.636,38
126.9,2.637,37
127.1,2.638,38
127.3,2.642,40
127.5,2.644,40
127.7,2.646,40
127.9,2.648,42
128.1,2.65,45
128.3,2.656,43
128.5,2.662,42
128.7,2.672,42
128.9,2.685,41
129.1,2.708,41
129.3,2.721,44
129.5,2.726,46
129.7,2.73,43
129.9,2.739,37
130.1,2.786,32
130.7,2.926,30
130.9,2.91,31
131.1,2.9,31
131.3,2.895,32
131.5,2.936,45
131.7,2.989,50
132.1,3.438,46
132.5,2.933,53
132.7,2.925,50
132.9,2.93,48
133.1,2.922,49
133.3,2.93,51
133.9,3.526,45
134.1,3.535,45
134.3,3.541,45
134.5,3.536,43
134.7,3.502,40
134.9,3.486,40
135.1,3.485,41
135.3,3.486,41
135.5,3.486,41
135.7,3.486,41
135.9,3.486,41
136.1,3.487,40
136.3,3.489,40
136.5,3.487,40
136.7,3.487,41
136.9,3.487,41
137.1,3.487,41
137.3,3.487,41
137.5,3.489,40
137.7,3.49,41
137.9,3.491,41
138.1,3.491,41
138.3,3.492,41
138.5,3.493,41
138.7,3.493,41
138.9,3.494,41
139.1,3.494,41
139.3,3.496,41
139.5,3.498,41
139.7,3.5,41
139.9,3.5,41
140.1,3.5,41
140.3,3.502,40
140.5,3.503,39
140.7,3.505,39
140.9,3.508,36
141.1,3.51,34
141.3,3.518,33
141.5,3.522,32
141.7,3.519,33
141.9,3.517,34
142.1,3.517,34
142.3,3.518,34
142.5,3.518,34
142.7,3.525,36
143.5,2.697,31
143.7,2.692,33
143.9,2.695,33
144.1,2.703,33
144.3,2.762,49
144.5,2.803,51
144.7,2.852,51
144.9,2.853,49
145.1,2.837,47
145.5,2.779,33
145.7,2.782,33
145.9,2.788,32
146.1,2.794,32
146.3,2.804,32
146.5,2.813,33
146.7,2.822,33
146.9,2.834,33
147.1,2.854,34
147.3,2.885,39
147.5,2.906,42
147.7,2.937,44
147.9,2.977,47
148.1,3.031,49
148.5,3.245,49
148.7,3.245,49
148.9,3.236,49
149.1,3.229,49
149.3,3.219,49
149.5,3.209,49
149.7,3.2,49
149.9,3.192,49
150.1,3.17,47
150.3,3.104,40
150.5,3.061,35
150.7,3.056,35
150.9,3.056,34
151.1,3.072,33
151.3,3.108,41
151.5,3.113,50
151.7,3.08,44
151.9,3.031,35
152.1,3.013,33
152.3,3.006,34
152.5,3.027,35
152.7,3.058,45
152.9,3.055,46
153.1,3.028,36
153.3,3.019,33
153.5,3.033,44
153.7,3.031,47
153.9,3.021,36
154.1,2.997,32
154.3,3.002,43
154.5,3.002,54
154.7,2.997,54
154.9,2.989,50
155.1,2.974,42
155.3,2.956,34
155.5,2.943,32
155.7,2.947,39
155.9,2.953,49
156.1,2.948,50
156.3,2.93,42
156.5,2.905,34
156.7,2.879,30
156.9,2.902,35
157.1,2.91,42
157.3,2.909,50
157.5,2.905,50
157.7,2.894,47
157.9,2.871,38
158.1,2.839,32
158.3,2.859,38
158.5,2.866,47
158.7,2.853,43
158.9,2.815,35
159.1,2.816,36
159.3,2.833,44
159.5,2.828,47
159.7,2.787,40
159.9,2.738,36
160.1,2.727,37
160.3,2.728,35
160.5,2.765,39
160.7,2.802,49
160.9,2.797,51
161.1,2.767,40
161.3,2.751,33
161.5,2.781,46
161.7,2.783,58
161.9,2.773,50
162.1,2.745,35
162.3,2.744,37
162.5,2.756,52
162.7,2.758,62
162.9,2.754,62
163.1,2.749,63
163.3,2.743,56
163.5,2.734,46
163.7,2.716,36
163.9,2.704,32
164.1,2.716,40
164.3,2.72,54
164.5,2.719,57
164.7,2.711,49
164.9,2.693,38
165.1,2.659,33
165.3,2.673,36
165.5,2.685,47
165.7,2.689,57
165.9,2.691,64
166.1,2.687,65
166.3,2.681,65
166.5,2.671,60
167.1,2.107,47
167.3,2.103,51
167.5,2.105,52
167.7,2.099,48
167.9,2.089,44
168.1,2.093,43
168.3,2.126,49
168.7,2.196,48
168.9,2.152,41
169.1,2.149,43
169.3,2.152,36
169.9,2.322,32
170.1,2.358,32
170.3,2.399,35
170.5,2.466,45
170.7,2.537,53
170.9,2.538,52
171.1,2.52,45
171.3,2.514,46
171.5,2.511,45
171.7,2.512,42
171.9,2.536,43
172.1,2.576,58
172.3,2.581,70
172.5,2.579,72
172.7,2.576,72
172.9,2.573,72
173.1,2.569,71
173.3,2.568,71
173.5,2.564,71
173.7,2.561,71
173.9,2.559,71
174.1,2.554,72
174.3,2.551,71
174.5,2.546,72
174.7,2.546,72
174.9,2.544,71
175.1,2.542,72
175.3,2.541,71
175.5,2.537,72
175.7,2.535,72
175.9,2.534,72
176.1,2.533,71
176.3,2.531,72
176.5,2.529,71
176.7,2.526,72
176.9,2.525,72
177.1,2.524,71
177.3,2.521,72
177.5,2.518,72
177.7,2.516,72
177.9,2.513,72
178.1,2.512,72
178.3,2.508,72
178.5,2.503,72
178.7,2.493,72
179.3,0.165,163
179.5,0.17,161
179.7,0.179,162
179.9,0.18,166
180.1,0.178,169
180.3,0.179,167
180.5,0.177,170
180.7,0.175,171
180.9,0.174,173
181.1,0.174,171
181.3,0.172,172
181.5,0.171,171
181.7,0.171,172
181.9,0.172,173
182.1,0.173,172
182.3,0.175,171
182.5,0.175,172
182.7,0.176,170
182.9,0.176,171
183.1,0.178,170
183.3,0.179,169
183.5,0.18,166
183.7,0.179,169
183.9,0.179,169
184.1,0.178,168
184.3,0.174,172
184.5,0.179,171
184.7,0.179,175
184.9,0.178,175
185.1,0.176,176
185.3,0.172,177
185.5,0.17,180
185.7,0.169,180
185.9,0.168,180
186.1,0.168,180
186.3,0.167,181
186.5,0.167,180
186.7,0.171,178
186.9,0.174,177
187.1,0.177,177
187.3,0.18,173
187.5,0.178,174
187.7,0.175,171
187.9,0.179,167
188.1,0.181,166
188.3,0.18,163
188.5,0.175,163
188.7,0.173,161
188.9,0.176,162
189.1,0.177,160
189.3,0.175,162
189.5,0.179,161
189.7,0.18,159
189.9,0.175,160
190.1,0.177,160
190.3,0.175,160
190.5,0.168,163
190.7,0.175,158
190.9,0.18,155
191.1,0.18,156
191.3,0.181,156
191.5,2.481,68
191.7,0.177,148
192.1,2.474,69
192.3,2.475,69
192.5,2.477,70
192.7,2.475,70
192.9,2.475,70
193.1,2.477,71
193.3,2.477,71
193.5,2.478,71
193.7,2.48,72
193.9,2.48,71
194.1,2.481,71
194.3,2.482,72
194.5,2.482,72
194.7,2.482,72
194.9,2.482,72
195.1,2.482,72
195.3,2.482,72
195.5,2.484,72
195.7,2.485,71
195.9,2.485,71
196.1,2.487,71
196.3,2.488,71
196.5,2.489,71
196.7,2.49,70
196.9,2.491,71
197.1,2.492,70
197.3,2.493,70
197.5,2.492,70
197.7,2.491,70
197.9,2.498,69
198.1,2.499,69
198.3,2.499,68
198.5,2.499,68
198.7,0.222,152
198.9,0.218,149
199.1,0.215,153
199.3,0.205,159
199.5,0.206,155
199.7,0.2,158
199.9,0.201,157
200.1,0.191,162
200.3,0.189,160
200.5,0.191,158
200.7,0.224,156
200.9,0.267,153
201.1,0.289,151
201.3,0.291,154
201.5,0.29,153
201.7,0.289,154
201.9,0.285,154
202.1,0.259,159
202.3,0.211,166
202.5,0.19,173
202.7,0.184,175
202.9,0.18,177
203.1,0.181,175
203.3,0.184,174
203.5,0.187,173
203.7,0.189,171
203.9,0.205,165
204.1,0.222,154
204.3,0.214,153
204.5,0.206,154
204.7,0.191,160
204.9,0.186,160
205.1,0.187,165
205.3,0.187,163
205.5,0.186,164
205.7,0.186,164
205.9,0.182,164
206.1,0.185,162
206.3,0.185,161
206.5,0.183,166
206.7,0.182,162
206.9,0.178,165
207.1,0.174,165
207.3,0.173,163
207.5,0.178,160
207.7,0.172,163
207.9,0.173,161
208.1,0.177,160
208.3,0.17,165
208.5,0.173,159
208.7,0.172,165
208.9,0.174,163
209.1,0.174,162
209.3,0.179,159
209.5,0.173,164
209.7,0.175,161
209.9,0.174,165
210.1,0.177,160
210.3,0.171,163
210.5,0.17,165
210.7,0.178,165
210.9,0.176,169
211.1,0.173,172
211.3,0.175,173
211.5,0.177,175
211.7,0.178,174
211.9,0.177,177
212.1,0.174,176
212.3,0.173,178
212.5,0.172,177
212.7,0.171,179
212.9,0.17,179
213.1,0.17,178
213.3,0.171,179
213.5,0.176,179
213.7,0.184,177
213.9,0.192,175
214.1,0.203,173
214.3,0.215,171
214.5,0.249,166
214.7,0.291,159
215.1,0.398,145
215.5,0.504,148
215.7,0.449,123
216.3,0.28,145
216.5,0.254,147
216.7,0.207,157
216.9,0.182,163
217.1,0.178,160
217.3,0.176,159
217.5,0.175,159
217.7,0.17,163
217.9,0.17,162
218.1,0.17,161
218.3,0.17,161
218.5,0.171,159
218.7,0.175,155
218.9,0.186,151
219.1,0.185,151
219.5,1.777,33
219.7,1.768,34
219.9,1.756,34
220.1,1.743,34
220.3,1.732,35
220.5,1.722,35
220.7,1.711,35
220.9,1.701,36
221.1,1.686,40
221.3,1.68,43
221.5,1.676,45
221.7,1.67,44
221.9,1.662,40
222.1,1.653,34
222.7,0.583,121
222.9,0.556,126
223.1,0.544,127
223.3,0.54,130
223.5,0.543,130
223.7,0.552,128
223.9,0.574,122
224.5,1.534,35
224.7,1.523,37
224.9,1.509,40
225.1,1.462,47
225.3,1.446,59
225.5,1.441,63
225.7,1.428,59
225.9,1.408,56
226.1,1.381,47
226.3,1.359,43
226.5,1.326,36
226.7,1.315,35
226.9,1.311,34
