azimuth_deg,distance_m,rssi
45.5,0.16,169
45.7,0.165,168
45.9,0.167,169
46.1,0.168,169
46.3,0.165,169
46.5,0.168,168
46.7,0.172,166
46.9,0.171,168
47.1,0.17,168
47.3,0.175,165
47.5,0.182,160
47.7,0.169,166
47.9,0.168,164
48.1,0.161,167
48.3,0.168,164
48.5,0.174,164
48.7,0.18,161
48.9,0.171,162
49.1,0.171,163
49.3,0.188,156
49.5,0.196,154
49.9,0.215,151
50.1,0.257,147
50.3,0.307,136
50.5,0.319,136
50.7,0.393,123
50.9,0.448,113
52.1,0.625,79
52.3,0.638,80
52.5,0.65,75
52.7,0.653,75
52.9,0.679,69
53.1,0.693,66
53.5,0.811,43
53.7,0.817,41
54.1,3.215,24
54.3,3.207,24
54.5,3.203,25
54.7,3.185,25
54.9,3.177,25
55.1,3.164,25
55.3,3.155,23
55.5,0.702,67
55.7,0.713,65
55.9,0.698,75
56.1,0.691,74
56.3,0.682,82
56.5,0.68,80
56.7,0.675,86
56.9,0.678,84
57.1,0.68,83
57.3,0.679,82
57.5,0.689,78
57.7,0.692,77
57.9,0.709,68
58.1,0.702,71
58.5,3.003,16
58.7,2.994,13
62.5,0.131,164
62.7,0.135,171
62.9,0.138,171
63.1,0.135,175
63.3,0.137,175
63.5,0.135,179
63.7,0.135,180
63.9,0.136,180
64.1,0.136,181
64.3,0.138,181
64.5,0.137,182
64.7,0.139,180
64.9,0.136,182
65.1,0.136,182
65.3,0.137,182
65.5,0.136,182
65.7,0.137,182
65.9,0.136,181
66.1,0.135,180
66.3,0.132,180
66.5,0.132,179
66.7,0.135,179
66.9,0.134,178
67.1,0.134,175
67.3,0.133,171
67.5,0.124,175
67.7,0.131,161
67.9,3.209,41
68.1,3.201,42
68.3,3.193,43
68.5,3.187,43
68.7,3.182,43
68.9,3.177,44
69.1,3.173,44
69.3,3.164,45
69.5,3.162,45
69.7,3.154,45
69.9,3.147,46
70.1,3.14,46
70.3,3.134,47
70.5,3.128,47
70.7,3.123,47
70.9,3.117,48
71.1,3.113,48
71.3,3.107,48
71.5,3.099,49
71.7,3.092,49
71.9,3.087,49
72.1,3.078,50
72.3,3.074,50
72.5,3.069,50
72.7,3.06,44
72.9,3.052,41
73.1,3.052,47
73.3,3.053,50
73.5,3.052,51
73.7,3.045,47
73.9,2.998,43
74.1,2.977,43
74.3,2.974,44
74.5,2.979,41
74.7,2.984,35
75.3,2.946,46
75.7,2.952,43
76.3,0.112,165
76.5,0.106,167
76.9,0.118,168
77.1,0.111,168
77.5,0.116,164
77.7,0.119,163
78.1,0.113,163
78.3,0.115,164
78.5,0.11,163
78.9,0.113,164
79.1,0.114,164
79.3,0.107,167
79.5,0.119,165
79.9,0.107,164
80.1,0.115,164
80.5,0.119,165
80.7,0.115,162
80.9,0.099,173
81.1,0.101,177
81.3,0.104,177
81.5,0.104,181
81.7,0.105,183
81.9,0.107,184
82.1,0.104,185
82.3,0.102,188
82.5,0.103,188
82.7,0.104,189
82.9,0.105,188
83.1,0.103,189
83.3,0.102,189
83.5,0.102,189
83.7,0.1,191
83.9,0.101,190
84.1,0.101,190
84.3,0.101,190
84.5,0.101,190
84.7,0.101,191
84.9,0.101,190
85.1,0.103,189
85.3,0.104,187
85.5,0.105,186
85.7,0.104,186
85.9,0.1,187
86.1,0.101,185
86.3,0.103,182
86.5,0.097,183
86.7,0.096,181
86.9,0.101,177
87.1,0.111,164
87.3,3.036,41
87.7,2.444,46
87.9,2.365,32
88.1,2.358,32
88.3,2.356,32
88.5,2.356,32
88.7,2.355,32
88.9,2.355,32
89.1,2.351,31
89.3,2.317,30
89.5,2.301,31
89.7,2.297,31
89.9,2.297,31
90.1,2.296,31
90.3,2.297,31
90.5,2.297,31
90.7,2.296,31
90.9,2.295,31
91.1,2.297,31
91.3,2.295,31
91.5,2.292,31
91.7,2.289,31
92.1,0.111,161
92.3,0.113,166
92.5,0.102,169
92.7,0.098,174
92.9,0.101,175
93.1,0.107,173
93.3,0.107,173
93.5,0.101,177
93.7,0.105,176
93.9,0.106,175
94.1,0.1,179
94.3,0.102,176
94.5,0.103,176
94.7,0.107,176
94.9,0.106,176
95.1,0.108,173
95.3,0.108,172
95.5,0.103,173
95.7,0.107,167
95.9,0.102,170
96.3,2.249,31
96.5,2.25,31
96.7,2.249,32
96.9,2.248,32
97.1,2.247,32
97.3,2.247,32
97.5,2.248,32
97.7,2.247,32
97.9,2.247,32
98.1,2.245,32
98.3,2.244,33
98.5,2.243,33
98.7,2.243,34
98.9,2.243,33
99.1,2.24,33
99.3,2.238,33
99.5,2.239,33
99.7,2.24,33
99.9,2.243,33
100.1,2.251,30
100.3,2.286,30
100.5,2.3,30
100.7,2.3,31
100.9,2.297,31
101.1,2.295,32
101.3,2.294,32
101.5,2.292,33
101.7,2.293,32
101.9,2.3,32
102.9,2.753,40
103.3,2.427,41
103.5,2.408,40
103.7,2.405,45
103.9,2.369,49
104.1,2.343,52
104.3,2.33,50
104.5,2.33,47
104.7,2.343,45
104.9,2.398,45
105.3,2.808,49
105.5,2.861,56
105.7,2.859,50
105.9,2.831,39
106.1,2.815,35
106.3,2.874,50
106.5,2.9,58
106.7,2.893,50
106.9,2.849,38
107.1,2.831,34
107.3,2.875,43
107.5,2.869,44
107.7,2.842,36
107.9,2.836,33
108.1,2.888,43
108.3,2.909,52
108.5,2.918,58
108.7,2.922,58
108.9,2.923,59
109.1,2.923,57
109.3,2.91,51
109.5,2.878,40
109.7,2.854,32
109.9,2.89,39
110.1,2.921,50
110.3,2.917,45
110.5,2.889,34
110.7,2.905,39
110.9,2.939,51
111.1,2.947,54
111.3,2.93,41
111.5,2.884,32
111.7,2.921,39
111.9,2.948,51
112.1,2.95,49
112.3,2.87,42
112.5,2.844,41
112.7,2.844,43
112.9,2.847,42
113.1,2.875,48
113.3,2.928,52
113.5,2.959,41
113.7,2.932,31
113.9,2.872,29
114.1,2.846,29
114.3,2.818,29
114.5,2.81,29
114.7,2.811,29
114.9,2.83,29
115.1,2.912,36
115.3,2.958,43
115.5,2.99,50
115.7,3.01,54
115.9,3.013,54
116.1,3.015,54
116.7,2.624,40
116.9,2.548,34
117.1,2.54,37
117.3,2.545,37
117.9,2.88,29
118.1,2.851,29
118.3,2.831,29
118.5,2.821,29
118.7,2.82,29
118.9,2.841,29
119.1,2.903,33
119.3,2.929,33
119.5,2.928,35
120.1,2.587,34
120.3,2.583,38
120.5,2.609,44
121.1,3.04,23
121.5,3.13,32
121.7,3.121,32
121.9,3.084,31
122.3,2.834,33
122.5,2.817,35
122.7,2.796,35
122.9,2.778,35
123.1,2.763,34
123.3,2.751,34
123.5,2.732,35
123.7,2.719,35
123.9,2.705,34
124.1,2.694,34
124.3,2.684,34
124.5,2.672,35
124.7,2.661,36
124.9,2.65,36
125.1,2.645,38
125.3,2.643,38
125.5,2.644,39
125.7,2.643,39
125.9,2.64,40
126.1,2.638,39
126.3,2.634,40
126.5,2.633,39
126.7,2.637,38
126.9,2.639,37
127.1,2.641,38
127.3,2.644,39
127.5,2.645,40
127.7,2.648,39
127.9,2.651,42
128.1,2.652,45
128.3,2.656,43
128.5,2.663,42
128.7,2.672,42
128.9,2.685,41
129.1,2.705,41
129.3,2.721,44
129.5,2.725,46
129.7,2.73,44
129.9,2.74,37
130.1,2.779,33
130.5,2.991,28
130.7,2.932,30
130.9,2.912,31
131.1,2.901,31
131.3,2.898,32
131.5,2.931,44
131.7,2.981,50
132.1,3.443,46
132.5,2.958,52
132.7,2.927,50
132.9,2.934,48
133.1,2.926,49
133.3,2.925,51
133.5,2.98,54
133.9,3.525,45
134.1,3.535,45
134.3,3.544,44
134.5,3.538,43
134.7,3.504,41
134.9,3.489,40
135.1,3.486,41
135.3,3.486,41
135.5,3.486,41
135.7,3.486,41
135.9,3.485,41
136.1,3.486,40
136.3,3.487,40
136.5,3.486,40
136.7,3.488,40
136.9,3.489,40
137.1,3.488,41
137.3,3.489,41
137.5,3.491,40
137.7,3.491,40
137.9,3.491,40
138.1,3.49,41
138.3,3.491,41
138.5,3.493,41
138.7,3.494,41
138.9,3.494,41
139.1,3.495,41
139.3,3.497,41
139.5,3.497,41
139.7,3.498,41
139.9,3.498,41
140.1,3.5,40
140.3,3.501,40
140.5,3.502,39
140.7,3.506,38
140.9,3.508,37
141.1,3.512,34
141.3,3.519,33
141.5,3.522,32
141.7,3.519,33
141.9,3.519,34
142.1,3.519,34
142.3,3.52,34
142.5,3.52,34
142.7,3.522,37
143.5,2.697,31
143.7,2.693,32
143.9,2.696,33
144.1,2.705,34
144.5,2.797,51
144.7,2.847,51
144.9,2.854,49
145.1,2.837,47
145.3,2.804,36
145.5,2.781,33
145.7,2.786,33
145.9,2.791,32
146.1,2.797,32
146.3,2.804,33
146.5,2.812,33
146.7,2.823,33
146.9,2.832,34
147.1,2.852,34
147.3,2.879,39
147.5,2.902,42
147.7,2.933,44
147.9,2.973,46
148.1,3.028,49
148.5,3.245,48
148.7,3.246,49
148.9,3.239,49
149.1,3.231,49
149.3,3.22,49
149.5,3.21,49
149.7,3.2,49
149.9,3.194,49
150.1,3.17,47
150.3,3.111,40
150.5,3.065,35
150.7,3.058,35
150.9,3.057,34
151.1,3.068,33
151.3,3.107,40
151.5,3.114,49
151.7,3.076,45
151.9,3.038,36
152.1,3.014,33
152.3,3.007,34
152.5,3.022,35
152.7,3.06,44
152.9,3.057,47
153.1,3.032,37
153.3,3.02,33
153.5,3.033,43
153.7,3.034,48
153.9,3.02,37
154.1,3,31
154.3,3.004,42
154.5,3.004,53
154.7,2.998,54
154.9,2.992,51
155.1,2.975,43
155.3,2.959,35
155.5,2.944,31
155.7,2.952,38
155.9,2.954,48
156.1,2.949,50
156.3,2.933,43
156.5,2.908,35
156.7,2.88,31
156.9,2.901,35
157.1,2.909,42
157.3,2.91,49
157.5,2.906,50
157.7,2.898,48
157.9,2.875,39
158.1,2.835,32
158.3,2.857,37
158.5,2.864,46
158.7,2.856,44
158.9,2.824,36
159.1,2.813,35
159.3,2.833,44
159.5,2.828,47
